번호 Number,등급 Level,어휘 Vocabulary,품사 Word class,길잡이말 Guide
176,3급,냉방,명사,냉방과 난방
177,3급,넓이,명사,넓이를 재다
178,3급,노랑,명사,색
179,3급,노선,명사,지하철 노선
180,3급,노선도,명사,버스 노선도
181,3급,노약자,명사,노약자를 보호하다
182,3급,노트북,명사,노트북 컴퓨터
183,3급,녹음02,명사,녹음을 듣다
184,3급,녹음기,명사,녹음기로 녹음하다
185,3급,놀이공원,명사,놀이공원에 가다
186,3급,놀이터,명사,놀이터에서 놀다
187,3급,농부,명사,농부가 씨를 뿌리다
188,3급,농사01,명사,농사를 짓다
189,3급,높임말,명사,높임말을 쓰다
190,3급,눈가,명사,눈가에 바르다
191,3급,눈병,명사,눈병에 걸리다
192,3급,눈사람,명사,눈사람을 만들다
193,3급,눈싸움02,명사,눈싸움 놀이
194,3급,늦잠,명사,늦잠을 자다
195,3급,다리미,명사,다리미로 옷을 다리다
196,3급,다림질,명사,바지를 다림질하다
197,3급,다방,명사,다방 커피
198,3급,다운로드,명사,다운로드를 받다
199,3급,다정,명사,다정한 연인
200,3급,다행,명사,다행으로 생각하다
201,3급,단맛,명사,단맛을 느끼다
202,3급,단발머리,명사,단발머리로 자르다
203,3급,단위,명사,화폐 단위
204,3급,단점,명사,단점을 극복하다
205,3급,단지03,명사,단지를 조성하다
206,3급,단체,명사,단체에 가입하다
207,3급,달러02/달러01,의존명사/명사,일 달러
208,3급,닷새,명사,닷새가 걸리다
209,3급,당근,명사,당근 주스
210,3급,당장,명사,지금 당장
211,3급,당황,명사,당황을 감추지 못하다
212,3급,대01/대02,명사/의존명사,대가 굵다
213,3급,대도시,명사,대도시에 살다
214,3급,대문,명사,대문을 열다
215,3급,대변,명사,대변이 마렵다
216,3급,대상02,명사,연구 대상
217,3급,대신,명사,나 대신 너
218,3급,대중02,명사,대중과 소통하다
219,3급,대중가요,명사,대중가요를 부르다
220,3급,대중교통,명사,대중교통을 타다
221,3급,대청소,명사,집안 대청소
222,3급,대통령,명사,대통령을 선출하다
223,3급,대표,명사,대표 작품
224,3급,대표적01/대표적02,관형사/명사,대표적 작품
225,3급,대한민국,명사,나라
226,3급,대형01,명사,대형 냉장고
227,3급,도05,명사,행정 구역
228,3급,도구,명사,청소 도구
229,3급,도둑,명사,도둑을 잡다
230,3급,도서02,명사,도서 대출
231,3급,도시락,명사,도시락을 싸다
232,3급,도심,명사,도심에 위치하다
233,3급,도자기,명사,도자기를 빚다
234,3급,도장03,명사,도장을 찍다
235,3급,도중,명사,도중에 끼어들다
236,3급,독감,명사,독감에 걸리다
237,3급,독일어,명사,독일어를 가르치다
238,3급,돌01/돌02,명사/의존명사,돌잔치
239,3급,동02,명사,동쪽
240,3급,동03,명사,행정 구역
241,3급,동그라미,명사,동그라미를 그리다
242,3급,동료,명사,직장 동료
243,3급,동부,명사,동부 유럽
244,3급,동아리,명사,동아리에 가입하다
245,3급,동양,명사,동양 사상
246,3급,동작,명사,동작이 느리다
247,3급,동창,명사,동창 모임
248,3급,동창회,명사,동창회를 열다
249,3급,동호회,명사,동호회에 가입하다
250,3급,두께,명사,두께가 얇다
251,3급,두통약,명사,두통약을 복용하다
252,3급,드라이,명사,드라이가 잘 되다
253,3급,드라이브,명사,드라이브를 나가다
254,3급,드라이어,명사,드라이어로 말리다
255,3급,드레스,명사,드레스를 입다
256,3급,듣기,명사,듣기 평가
257,3급,등02/등00,의존명사/명사,일 등
258,3급,등록,명사,등록 기간
259,3급,등록금,명사,등록금을 내다
260,3급,등록증,명사,등록증을 발급받다
261,3급,등산복,명사,등산복을 입다
262,3급,디지털,명사,디지털 방송
263,3급,땅속,명사,땅속에 묻다
264,3급,띠02,명사,돼지띠
265,3급,레몬,명사,레몬 차
266,3급,렌터카,명사,렌터카를 빌리다
267,3급,로그인,명사,자동 로그인
268,3급,로봇,명사,로봇 장난감
269,3급,리듬,명사,리듬에 맞추다
270,3급,리본,명사,리본으로 묶다
271,3급,마늘00,명사,마늘을 까다
272,3급,마라톤,명사,마라톤을 완주하다
273,3급,마사지,명사,마사지를 받다
274,3급,마우스,명사,마우스 클릭
275,3급,마음씨,명사,마음씨가 곱다
276,3급,마이크,명사,마이크를 잡다
277,3급,막내,명사,막내 동생
278,3급,막대기,명사,나무 막대기
279,3급,막차,명사,막차를 놓치다
280,3급,만05/만00,관형사/명사,만 3주
281,3급,만남,명사,만남과 헤어짐
282,3급,만족,명사,만족을 느끼다
283,3급,말하기,명사,말하기 평가
284,3급,맞은편,명사,맞은편에 앉다
285,3급,매01,명사,매를 맞다
286,3급,매운맛,명사,매운맛이 나다
287,3급,매운탕,명사,매운탕을 끓이다
288,3급,매장03,명사,의류 매장
289,3급,매점,명사,학교 매점
290,3급,매진01,명사,영화표의 매진
291,3급,맨발,명사,맨발로 걷다
292,3급,먼지,명사,먼지를 닦다
293,3급,멀미,명사,멀미가 나다
294,3급,멍,명사,멍이 들다
295,3급,메뉴판,명사,메뉴판을 찾다
296,3급,메모지,명사,메모지에 쓰다
297,3급,멜로디,명사,감미로운 멜로디
298,3급,면02,명사,벽의 면
299,3급,면적,명사,면적이 넓다
300,3급,면접,명사,면접 장소
301,3급,면허증,명사,면허증을 따다
302,3급,멸치,명사,멸치를 볶다
303,3급,명단,명사,합격자 명단
304,3급,명함,명사,명함을 교환하다
305,3급,모니터,명사,컴퓨터의 모니터
306,3급,모델,명사,최신 모델
307,3급,모래,명사,모래 장난
308,3급,모범,명사,모범이 되다
309,3급,모자01,명사,모자가 닮다
310,3급,모집,명사,학생 모집
311,3급,목02,명사,요일
312,3급,목록,명사,단어 목록
313,3급,목적지,명사,목적지에 도착하다
314,3급,목표,명사,목표를 세우다
315,3급,몸무게,명사,몸무게를 재다
316,3급,몸살,명사,몸살이 나다
317,3급,몸짓,명사,우아한 몸짓
318,3급,묘사,명사,상황 묘사
319,3급,무늬,명사,나무의 무늬
320,3급,무대,명사,콘서트 무대
321,3급,무더위,명사,무더위가 꺾이다
322,3급,무덤,명사,무덤을 파다
323,3급,무역,명사,무역 회사
324,3급,무용03,명사,고전 무용
325,3급,무조건02/무조건01,부사/명사,무조건 화를 내다
326,3급,문구점,명사,가게
327,3급,문방구,명사,학교 앞 문방구
328,3급,문법,명사,한국어 문법
329,3급,문병,명사,문병을 가다
330,3급,문의,명사,문의 전화
331,3급,문자,명사,문자 메시지
332,3급,문장01,명사,영어 문장
333,3급,문학,명사,문학 작품
334,3급,문화재,명사,문화재를 보호하다
335,3급,물가01,명사,물가에서 놀다
336,3급,물가02,명사,물가가 비싸다
337,3급,물소리,명사,물소리가 나다
338,3급,물약,명사,물약을 마시다
339,3급,물음,명사,물음에 답하다
340,3급,뮤지컬,명사,뮤지컬 공연
341,3급,미국인00,명사,미국인을 만나다
342,3급,미만,명사,19세 미만
343,3급,미성년자,명사,미성년자 관람불가
344,3급,미소,명사,미소를 짓다
345,3급,미술,명사,미술 작품
346,3급,미용사,명사,미용사 자격증
347,3급,미인,명사,미인 대회
348,3급,미장원,명사,미장원에서 파마하다
349,3급,미팅,명사,미팅 상대
350,3급,민속놀이,명사,전통 민속놀이
351,3급,밑줄,명사,밑줄을 긋다
352,3급,바구니,명사,과일 바구니
353,3급,바늘,명사,실과 바늘
354,3급,바닷물,명사,바닷물이 출렁이다
355,3급,바둑,명사,바둑을 두다
356,3급,바보,명사,바보가 되다
357,3급,바위,명사,넓적한 바위
358,3급,바퀴01/바퀴02,명사/의존명사,자동차 바퀴
359,3급,바탕,명사,바탕을 이루다
360,3급,박사,명사,박사 학위
361,3급,반납,명사,책 반납
362,3급,반달01,명사,반달이 뜨다
363,3급,반대말,명사,반대말을 찾다
364,3급,반대쪽,명사,반대쪽으로 가다
365,3급,반말,명사,반말과 높임말
366,3급,반면01,명사,반면에
367,3급,반복,명사,반복 연습
368,3급,반죽,명사,밀가루 반죽
369,3급,반창고,명사,반창고를 붙이다
370,3급,반팔,명사,반팔을 입다
371,3급,발급,명사,카드 발급
372,3급,발달,명사,뇌의 발달
373,3급,발명,명사,발명 아이디어
374,3급,발목,명사,발목 부상
375,3급,발음,명사,발음 연습
376,3급,발전01,명사,경제 발전
377,3급,발표,명사,결과 발표
378,3급,발행,명사,신문 발행
379,3급,밤02,명사,밤을 따다
380,3급,밤새,명사,밤새 일하다
381,3급,밤색,명사,색
382,3급,밥그릇,명사,밥그릇에 담다
383,3급,밥솥,명사,압력 밥솥
384,3급,방송사,명사,방송사에 다니다
385,3급,방식,명사,생활 방식
386,3급,방울01,명사,방울이 맺히다
387,3급,방해,명사,방해를 받다
388,3급,배구,명사,배구 선수
389,3급,배낭,명사,배낭을 메다
390,3급,배낭여행,명사,배낭여행을 떠나다
391,3급,배웅,명사,손님을 배웅하다
392,3급,배치,명사,자리 배치
393,3급,배터리,명사,배터리를 갈다
394,3급,배편,명사,배편으로 보내다
395,3급,백00,명사,가방
396,3급,뱃속,명사,마음
397,3급,버섯02,명사,버섯 요리
398,3급,버터,명사,버터를 바르다
399,3급,버튼,명사,버튼을 누르다
400,3급,번개,명사,천둥과 번개
401,3급,번역,명사,한국어 번역
402,3급,번지,명사,주소
403,3급,번호표,명사,대기 번호표
404,3급,벌04,명사,벌을 받다
405,3급,벌금,명사,벌금을 부과하다
406,3급,범죄,명사,범죄를 저지르다
407,3급,법01,명사,법을 지키다
408,3급,법칙,명사,법칙에 따르다
409,3급,베란다,명사,아파트 베란다
410,3급,벤치,명사,벤치에 앉다
411,3급,벨,명사,전화기 벨
412,3급,벨트,명사,벨트를 매다
413,3급,벽시계,명사,벽시계를 걸다
414,3급,벽지02,명사,벽지로 도배하다
415,3급,변경02,명사,계획 변경
416,3급,변비,명사,변비에 걸리다
417,3급,변화,명사,온도 변화
418,3급,별말씀,명사,별말씀이 없으시다
419,3급,별명,명사,별명을 짓다
420,3급,별일,명사,별일 없다
421,3급,병실,명사,병실을 옮기다
422,3급,보고02,명사,업무 보고
423,3급,보고서,명사,보고서를 작성하다
424,3급,보관,명사,냉장 보관
425,3급,보기01,명사,보기를 들다
426,3급,보너스,명사,보너스를 받다
427,3급,보람,명사,보람을 느끼다
428,3급,보름,명사,정월 보름
429,3급,보름달,명사,보름달이 뜨다
430,3급,보리,명사,보리를 재배하다
431,3급,보석02,명사,보석이 반짝이다
432,3급,보행자,명사,보행자를 배려하다
433,3급,보험,명사,보험에 가입하다
434,3급,보호,명사,자연 보호
435,3급,복,명사,복을 받다
436,3급,복도,명사,건물 복도
437,3급,복사,명사,문서 복사
438,3급,복사기,명사,컬러복사기
439,3급,복숭아,명사,과일
440,3급,복용,명사,약물 복용
441,3급,복통,명사,복통이 심하다
442,3급,본인01/본인02,명사/대명사,본인 명의
443,3급,볼거리,명사,볼거리가 많다
444,3급,볼링,명사,볼링을 치다
445,3급,볼일,명사,볼일이 생기다
446,3급,봉사02,명사,봉사 활동
447,3급,봉지,명사,봉지에 넣다
448,3급,부01/부02,명사/의존명사,우리 부
449,3급,부담,명사,업무 부담
450,3급,부동산,명사,부동산 거래
451,3급,부모,명사,부모를 공경하다
452,3급,부인03,명사,중년 부인
453,3급,부자01,명사,부자가 닮다
454,3급,부잣집,명사,으리으리한 부잣집
455,3급,부채01,명사,부채 바람
456,3급,부츠,명사,부츠를 신다
457,3급,부친,명사,모친과 부친
458,3급,북02,명사,북으로 향하다
459,3급,북부,명사,북부 지방
460,3급,분단03,명사,국토 분단
461,3급,분리,명사,공간 분리
462,3급,분실,명사,분실 사고
463,3급,분실물,명사,분실물 센터
464,3급,분필,명사,분필로 쓰다
465,3급,불규칙,명사,불규칙한 생활
466,3급,불균형,명사,영양 불균형
467,3급,불만,명사,불만을 말하다
468,3급,불만족,명사,불만족한 표정
469,3급,불어,명사,불어로 말하다
470,3급,불완전,명사,불완전한 상태
471,3급,불평01,명사,불평을 늘어놓다
472,3급,뷔페,명사,뷔페에서 식사하다
473,3급,비밀번호,명사,비밀번호를 누르다
474,3급,비상구,명사,비상구로 대피하다
475,3급,비용,명사,비용을 지불하다
476,3급,비자,명사,비자를 연장하다
477,3급,비타민,명사,비타민을 섭취하다
478,3급,비행03,명사,비행 스케줄
479,3급,비행장,명사,비행장에 도착하다
480,3급,빈자리,명사,빈자리에 앉다
481,3급,빛,명사,형광등 빛
482,3급,빨강,명사,색
483,3급,뼈,명사,동물의 뼈
484,3급,뽀뽀,명사,볼에 뽀뽀하다
485,3급,뿌리,명사,나무의 뿌리
486,3급,사건,명사,사건이 발생하다
487,3급,사과02,명사,잘못을 사과하다
488,3급,사교적01/사교적02,관형사/명사,사교적 성격
489,3급,사나이,명사,씩씩한 사나이
490,3급,사무,명사,사무 담당
491,3급,사무소,명사,개인 사무소
492,3급,사물,명사,사물을 그리다
493,3급,사생활,명사,사생활 간섭
494,3급,사업가,명사,사업가로서 성공하다
495,3급,사용법,명사,사용법을 설명하다
496,3급,사우나,명사,사우나로 땀을 내다
497,3급,사이트,명사,사이트에 접속하다
498,3급,사자02,명사,동물
499,3급,사적01/사적02,관형사/명사,사적인 생활
500,3급,사전00,명사,백과사전
501,3급,사전01,명사,사전 준비
502,3급,사진관,명사,사진관을 운영하다
503,3급,사촌,명사,사촌 언니
504,3급,사항,명사,주의 사항
505,3급,사회02,명사,상류 사회
506,3급,사회자,명사,사회자가 질문하다
507,3급,사회적01/사회적02,관형사/명사,사회적 문제
508,3급,삭제,명사,파일 삭제
509,3급,산꼭대기,명사,산꼭대기에 오르다
510,3급,산업,명사,자동차 산업
511,3급,살인,명사,살인을 저지르다
512,3급,삶,명사,삶을 누리다
513,3급,상01,명사,상과 하
514,3급,상02,명사,상을 차리다
515,3급,상담,명사,상담을 받다
516,3급,상대방,명사,상대방의 입장
517,3급,상식,명사,상식에 어긋나다
518,3급,상영,명사,영화 상영
519,3급,상점,명사,상점의 주인
520,3급,상태,명사,건강 상태
521,3급,상황,명사,주변 상황
522,3급,새엄마,명사,새엄마를 맞이하다
523,3급,새우,명사,새우를 먹다
524,3급,새집01,명사,새집으로 이사하다
525,3급,샌들,명사,샌들을 신다
526,3급,생년월일,명사,생년월일을 적다
527,3급,생머리,명사,곱슬머리
528,3급,생활비,명사,생활비를 벌다
529,3급,생활용품,명사,생활용품을 구입하다
530,3급,샴푸,명사,샴푸로 머리를 감다
531,3급,서02,명사,방향
532,3급,서명,명사,사인
533,3급,서부,명사,서부 지역
534,3급,석유,명사,석유 연료
535,3급,선04,명사,선을 긋다
536,3급,선글라스,명사,선글라스를 끼다
537,3급,선약,명사,선약이 있다
538,3급,설01,명사,설날
539,3급,설명서,명사,제품 설명서
540,3급,설문,명사,설문에 답하다
541,3급,설문지,명사,설문지를 돌리다
542,3급,설사01,명사,설사 증상
543,3급,성당,명사,성당에 다니다
544,3급,성명01,명사,이름
545,3급,성별,명사,성별에 관계없이
546,3급,성실,명사,성실한 사람
547,3급,성인01,명사,성인 여성
548,3급,세기,명사,21세기
549,3급,세로01/세로02,명사/부사,세로와 가로
550,3급,세월,명사,세월이 흐르다
551,3급,세일,명사,세일 가격
552,3급,세제01,명사,세제로 닦아내다
553,3급,세차,명사,세차를 받다
554,3급,세탁물,명사,세탁물을 맡기다
555,3급,세트,명사,선물 세트
556,3급,셔츠,명사,셔츠를 입다
557,3급,소감,명사,소감을 말하다
558,3급,소개팅,명사,소개팅을 나가다
559,3급,소극장,명사,소극장에서 공연하다
560,3급,소금물,명사,소금물에 절이다
561,3급,소나기,명사,소나기가 내리다
562,3급,소독,명사,상처 소독
563,3급,소독약,명사,소독약을 바르다
564,3급,소매01,명사,소매가 길다
565,3급,소문,명사,소문이 퍼지다
566,3급,소방관,명사,소방관이 출동하다
567,3급,소방서,명사,소방서에 신고하다
568,3급,소변,명사,소변이 마렵다
569,3급,소설가,명사,소설가의 작품
570,3급,소설책,명사,소설책을 읽다
571,3급,소시지,명사,소시지를 먹다
572,3급,소아과,명사,소아과에서 진찰 받다
573,3급,소요01,명사,소요 시간
574,3급,소원,명사,소원을 빌다
575,3급,소화,명사,소화를 돕다
576,3급,속담,명사,속담을 인용하다
577,3급,손가방,명사,손가방을 들다
578,3급,손등,명사,손등으로 문지르다
579,3급,손목,명사,손목이 가늘다
580,3급,손목시계,명사,손목시계를 차다
581,3급,손발,명사,손발이 저리다
582,3급,손뼉,명사,손뼉을 치다
583,3급,손자,명사,손자와 손녀
584,3급,솜씨,명사,솜씨가 좋다
585,3급,송별회,명사,송별회를 열다
586,3급,송이,명사,송이가 맺히다
587,3급,쇠고기,명사,쇠고기를 굽다
588,3급,쇼,명사,쇼를 보다
589,3급,쇼핑몰,명사,쇼핑몰을 운영하다
590,3급,쇼핑센터,명사,쇼핑센터에서 사다
591,3급,수06,명사,요일
592,3급,수다,명사,수다를 떨다
593,3급,수단01,명사,결제 수단
594,3급,수도01,명사,수도가 새다
595,3급,수도02,명사,나라의 수도
596,3급,수량,명사,수량이 모자라다
597,3급,수리03,명사,수리를 맡기다
598,3급,수면02,명사,수면을 취하다
599,3급,수면제,명사,수면제를 복용하다
600,3급,수선02,명사,수선을 맡기다
601,3급,수수료,명사,수수료가 붙다
602,3급,수입01,명사,수입이 많다
603,3급,수입02,명사,수입을 허용하다
604,3급,수정03,명사,계획의 수정
605,3급,수집02,명사,우표 수집
606,3급,수출,명사,해외 수출
607,3급,수표,명사,수표를 발행하다
608,3급,수학02,명사,수학 문제
609,3급,숙박,명사,숙박 시설
610,3급,숙박비,명사,호텔의 숙박비
611,3급,숙소,명사,숙소에 머물다
612,3급,순간,명사,위기의 순간
613,3급,술잔,명사,술잔을 돌리다
614,3급,숲,명사,숲이 우거지다
615,3급,슈퍼,명사,슈퍼에서 구입하다
616,3급,스무째00,수사/관형사/명사,순서
617,3급,스커트,명사,스커트를 입다
618,3급,스타일,명사,독특한 스타일
619,3급,스타킹,명사,스타킹을 신다
620,3급,슬리퍼,명사,슬리퍼를 신다
621,3급,습기,명사,습기가 차다
622,3급,습도,명사,습도가 높다
623,3급,승객,명사,승객을 태우다
624,3급,승무원,명사,비행기 승무원
625,3급,승진,명사,승진 시험
626,3급,승차,명사,승차 거부
627,3급,승차권,명사,승차권을 끊다
628,3급,시04,명사,시를 읽다
629,3급,시각01,명사,일출 시각
630,3급,시기01,명사,등록 시기
631,3급,시내버스,명사,시내버스를 타다
632,3급,시대,명사,조선 시대
633,3급,시디,명사,시디를 굽다
634,3급,시설,명사,교육 시설
635,3급,시아버지,명사,시아버지를 모시다
636,3급,시외,명사,시외로 나가다
637,3급,시외버스,명사,시외버스를 타다
638,3급,시장01,명사,시장을 뽑다
639,3급,시집01,명사,시집 식구
640,3급,시집02,명사,시집을 읽다
641,3급,시험지,명사,시험지를 채점하다
642,3급,식기,명사,식기를 닦다
643,3급,식당가,명사,식당가에서 먹다
644,3급,식료품,명사,식료품 가게
645,3급,식비,명사,식비가 들다
646,3급,식사량,명사,식사량을 조절하다
647,3급,식용유,명사,식용유에 튀기다
648,3급,식중독,명사,식중독에 걸리다
649,3급,식품점,명사,식품점에서 사다
650,3급,식후,명사,식후 30분
651,3급,신경,명사,신경이 예민하다
652,3급,신고,명사,도난 신고
653,3급,신문사,명사,신문사 기자
654,3급,신문지,명사,신문지에 싸다
655,3급,신부01,명사,신부와 수녀
656,3급,신분,명사,사회적 신분
657,3급,신사,명사,신사와 숙녀
658,3급,신용,명사,신용을 잃다
659,3급,신입,명사,신입 사원
660,3급,신입생,명사,신입생을 모집하다
661,3급,신청서,명사,신청서를 접수하다
662,3급,신체,명사,신체가 튼튼하다
663,3급,신혼,명사,신혼 생활
664,3급,신혼부부,명사,예비 신혼부부
665,3급,실01,명사,실로 묶다
666,3급,실내,명사,실내 수영장
667,3급,실력,명사,실력이 뛰어나다
668,3급,실망,명사,실망이 크다
669,3급,실종,명사,실종 사건
670,3급,싫증,명사,싫증이 나다
671,3급,심리,명사,기대 심리
672,3급,쌍,명사,쌍으로 묶다
673,3급,쌍둥이,명사,이란성 쌍둥이
674,3급,쓰기,명사,쓰기 평가
675,3급,씨01,명사,씨를 뿌리다
676,3급,아가,명사,아가가 울다
677,3급,아래층,명사,아래층으로 내려가다
678,3급,아랫사람,명사,아랫사람의 도리
679,3급,아랫집,명사,아랫집에 내려가다
680,3급,아쉽다,명사,작별이 아쉽다
681,3급,아시아,명사,아시아 대륙
682,3급,아이디어,명사,아이디어가 뛰어나다
683,3급,아침밥,명사,아침밥을 먹다
684,3급,아침저녁00,명사,아침저녁으로 만나다
685,3급,아프리카,명사,아프리카 대륙
686,3급,아픔,명사,육신의 아픔
687,3급,아홉째02/아홉째01/아홉째03,수사/관형사/명사,순서
688,3급,악수,명사,화해의 악수
689,3급,안과,명사,안과 진료
690,3급,안내서00,명사,안내서를 읽다
691,3급,안내원,명사,안내원을 따라가다
