번호 Number,등급 Level,어휘 Vocabulary,품사 Word class,길잡이말 Guide
106,4급,늘이다01,동사,고무줄을 늘이다
107,4급,늦어지다,동사,일이 늦어지다
108,4급,늦추다,동사,시기를 늦추다
109,4급,다가가다,동사,문 쪽으로 다가가다
110,4급,다가서다,동사,가까이에 다가서다
111,4급,다가오다,동사,나에게 다가오다
112,4급,다녀가다,동사,집에 다녀가다
113,4급,다듬다,동사,콩나물을 다듬다
114,4급,다루다,동사,업무를 다루다
115,4급,다리다,동사,옷을 다리다
116,4급,다물다,동사,입을 다물다
117,4급,다투다,동사,친구와 다투다
118,4급,달래다,동사,아이를 달래다
119,4급,달려가다,동사,운동장으로 달려가다
120,4급,달려들다,동사,버스로 달려들다
121,4급,달려오다,동사,먼 길을 달려오다
122,4급,달리다01,동사,벽에 달린 액자
123,4급,달아나다,동사,범인이 달아나다
124,4급,달하다,동사,한계에 달하다
125,4급,닳다,동사,신발이 닳다
126,4급,당기다,동사,의자를 당기다
127,4급,당하다,동사,사기꾼에게 당하다
128,4급,더럽히다,동사,옷을 더럽히다
129,4급,더불다,동사,더불어 살다
130,4급,덧붙이다,동사,벽지를 덧붙이다
131,4급,덮이다,동사,뚜껑이 덮이다
132,4급,데우다,동사,찌개를 데우다
133,4급,도망치다,동사,감옥에서 도망치다
134,4급,돌려보내다,동사,물건을 돌려보내다
135,4급,돌아보다,동사,주변을 돌아보다
136,4급,돌아서다,동사,마음이 돌아서다
137,4급,되돌리다,동사,시간을 되돌리다
138,4급,되돌아가다,동사,집으로 되돌아가다
139,4급,되살리다,동사,생명을 되살리다
140,4급,되살아나다,동사,입맛이 되살아나다
141,4급,두드러지다01,동사,이마가 두드러지다
142,4급,두드리다,동사,방문을 두드리다
143,4급,두려워하다,동사,변화를 두려워하다
144,4급,두르다,동사,목도리를 두르다
145,4급,두리번거리 다,동사,주위를 두리번거리다
146,4급,둘러보다,동사,주위를 둘러보다
147,4급,둘러싸다,동사,겹겹이 둘러싸다
148,4급,둘러싸이다,동사,겹겹이 둘러싸이다
149,4급,뒤따르다,동사,앞사람을 뒤따르다
150,4급,뒤떨어지다,동사,열 걸음 뒤떨어지다
151,4급,뒤지다01,동사,십 미터쯤 뒤지다
152,4급,뒤지다02,동사,가방을 뒤지다
153,4급,뒤집다,동사,옷을 뒤집다
154,4급,드나들다,동사,차량이 드나들다
155,4급,드러나다,동사,사실이 드러나다
156,4급,드러내다,동사,본색을 드러내다
157,4급,들려오다,동사,소식이 들려오다
158,4급,들리다01,동사,감기에 들리다
159,4급,들리다03,동사,손에 들린 책
160,4급,들여다보다,동사,안을 들여다보다
161,4급,들이다,동사,손님을 들이다
162,4급,들키다,동사,몰래 하다가 들키다
163,4급,따라다니다,동사,졸졸 따라다니다
164,4급,따르다02,동사,물을 따르다
165,4급,따지다,동사,원인을 따지다
166,4급,때리다,동사,종아리를 때리다
167,4급,떠나오다,동사,집을 떠나오다
168,4급,떼다,동사,스티커를 떼다
169,4급,뚫리다,동사,구멍이 뚫리다
170,4급,뛰어나오다,동사,거리로 뛰어나오다
171,4급,뛰어놀다,동사,운동장에서 뛰어놀다
172,4급,뛰어다니다,동사,집안을 뛰어다니다
173,4급,뛰어들다,동사,바다에 뛰어들다
174,4급,뜨다04,동사,물을 뜨다
175,4급,뜯다,동사,봉투를 뜯다
176,4급,띄다01,동사,눈에 띄다
177,4급,띠다,동사,허리띠를 띠다
178,4급,마음먹다,동사,마음먹은 계기
179,4급,마주치다,동사,손바닥을 마주치다
180,4급,말다02,동사,국에 밥을 말다
181,4급,말리다02,동사,싸움을 말리다
182,4급,망가지다,동사,컴퓨터가 망가지다
183,4급,망설이다,동사,잠시 망설이다
184,4급,망치다,동사,일을 망치다
185,4급,망하다,동사,쫄딱 망하다
186,4급,맞서다,동사,원수와 맞서다
187,4급,맞히다01,동사,정답을 맞히다
188,4급,매달리다,동사,주렁주렁 매달리다
189,4급,맺다,동사,이슬이 맺다
190,4급,머무르다,동사,여관에 머무르다
191,4급,머물다,동사,오래 머물다
192,4급,머뭇거리다,동사,말을 머뭇거리다
193,4급,먹고살다,동사,겨우 먹고 살다
194,4급,먹이다,동사,아기에게 밥을 먹이다
195,4급,먹히다,동사,양이 늑대에게 먹히다
196,4급,멀어지다,동사,친구와 멀어지다
197,4급,멎다,동사,바람이 멎다
198,4급,메우다,동사,구멍을 메우다
199,4급,면하다01,동사,책임을 면하다
200,4급,모여들다,동사,구름처럼 모여들다
201,4급,몰다,동사,구석으로 몰다
202,4급,몰라보다,동사,친구를 몰라보다
203,4급,몰려들다,동사,사람들이 몰려들다
204,4급,몰려오다,동사,피서객들이 몰려오다
205,4급,몰리다,동사,구석으로 몰리다
206,4급,무너지다,동사,건물이 무너지다
207,4급,묶이다,동사,끈이 묶이다
208,4급,묻다02,동사,땅속에 묻다
209,4급,묻히다01,동사,손에 물을 묻히다
210,4급,묻히다02,동사,땅속에 묻히다
211,4급,물들다,동사,노을로 물들다
212,4급,뭉치다,동사,반죽이 뭉치다
213,4급,미치다01,동사,미친 생각
214,4급,미치다02,동사,기대에 미치다
215,4급,밀리다02,동사,사람들에게 밀리다
216,4급,바래다주다,동사,집에 바래다주다
217,4급,바로잡다,동사,자세를 바로잡다
218,4급,바치다,동사,꽃을 바치다
219,4급,박다,동사,못을 박다
220,4급,박히다,동사,못이 박히다
221,4급,반기다,동사,친구를 반기다
222,4급,반짝거리다,동사,별이 반짝거리다
223,4급,반짝이다,동사,눈빛이 반짝이다
224,4급,받아들이다,동사,기술을 받아들이다
225,4급,밝혀내다,동사,원인을 밝혀내다
226,4급,밝혀지다,동사,빛으로 밝혀지다
227,4급,밟히다,동사,잔디가 밟히다
228,4급,밤새다,동사,밤새도록 일하다
229,4급,밤새우다,동사,밤새워 일하다
230,4급,배다01,동사,냄새가 배다
231,4급,뱉다,동사,침을 뱉다
232,4급,버티다,동사,끝까지 버티다
233,4급,번갈다,동사,번갈아 입다
234,4급,벌리다,동사,간격을 벌리다
235,4급,벌어지다01,동사,틈이 벌어지다
236,4급,벌어지다02,동사,사건이 벌어지다
237,4급,벌이다,동사,사업을 벌이다
238,4급,벗어나다,동사,시내를 벗어나다
239,4급,베풀다,동사,잔치를 베풀다
240,4급,병들다,동사,늙고 병들다
241,4급,보살피다,동사,아이들을 보살피다
242,4급,부끄러워하다,동사,부끄러워하는 표정
243,4급,부딪치다,동사,손바닥을 부딪치다
244,4급,부딪히다,동사,차에 부딪히다
245,4급,부서지다,동사,의자가 부서지다
246,4급,부수다,동사,건물을 부수다
247,4급,부치다04,동사,전을 부치다
248,4급,불구하다,동사,그럼에도 불구하고
249,4급,불러일으키다,동사,관심을 불러일으키다
250,4급,불리다02,동사,쌀을 불리다
251,4급,불어오다,동사,바람이 불어오다
252,4급,붙들다,동사,팔을 붙들다
253,4급,붙잡다,동사,치맛자락을 붙잡다
254,4급,붙잡히다,동사,범인이 붙잡히다
255,4급,비기다01,동사,경기에서 비기다
256,4급,비롯되다,동사,경험에서 비롯되다
257,4급,비롯하다,동사,비롯한 일
258,4급,비우다,동사,휴지통을 비우다
259,4급,비웃다,동사,비웃는 말투
260,4급,비추다,동사,조명이 비추다
261,4급,비치다,동사,달빛이 비치다
262,4급,비틀거리다,동사,비틀거리며 걷다
263,4급,빚다,동사,도자기를 빚다
264,4급,빛나다,동사,별빛이 빛나다
265,4급,빠뜨리다,동사,바다에 빠뜨리다
266,4급,빠져나가다,동사,감옥에서 빠져나가다
267,4급,빠져나오다,동사,몰래 빠져나오다
268,4급,빼놓다,동사,책을 빼놓다
269,4급,빼앗기다,동사,돈을 빼앗기다
270,4급,빼앗다,동사,돈을 빼앗다
271,4급,뻗다,동사,가지가 뻗다
272,4급,뽑히다,동사,머리카락이 뽑히다
273,4급,뿌리치다,동사,손을 뿌리치다
274,4급,사들이다,동사,물건을 사들이다
275,4급,사로잡다,동사,짐승을 사로잡다
276,4급,살리다,동사,목숨을 살리다
277,4급,살아가다,동사,하루하루 살아가다
278,4급,살아남다,동사,전쟁에서 살아남다
279,4급,살아오다,동사,간신히 살아오다
280,4급,삼다,동사,며느리로 삼다
281,4급,삼키다,동사,음식을 삼키다
282,4급,새기다,동사,이름을 새기다
283,4급,새다01,동사,비가 새다
284,4급,새다02,동사,날이 새다
285,4급,새우다,동사,밤을 새우다
286,4급,생겨나다,동사,문제가 생겨나다
287,4급,섞이다,동사,재료가 섞이다
288,4급,설레다,동사,가슴이 설레다
289,4급,소리치다,동사,크게 소리치다
290,4급,소문나다,동사,사업가로 소문나다
291,4급,속다,동사,거짓말에 속다
292,4급,속이다,동사,친구를 속이다
293,4급,속하다,동사,범위에 속하다
294,4급,손잡다,동사,서로 손잡다
295,4급,솟다,동사,불길이 솟다
296,4급,숙이다,동사,고개를 숙이다
297,4급,숨기다,동사,사실을 숨기다
298,4급,숨지다,동사,사고로 숨지다
299,4급,스치다,동사,옷깃이 스치다
300,4급,시달리다,동사,업무에 시달리다
301,4급,시들다,동사,꽃이 시들다
302,4급,시집가다,동사,시집가는 날
303,4급,싸이다,동사,보자기에 싸이다
304,4급,쏘다,동사,총을 쏘다
305,4급,쐬다01,동사,바람을 쐬다
306,4급,쑤시다01,동사,몸이 쑤시다
307,4급,쓰다듬다,동사,머리를 쓰다듬다
308,4급,쓰러지다,동사,나무가 쓰러지다
309,4급,씌우다,동사,모자를 씌우다
310,4급,씻기다01,동사,물에 씻기다
311,4급,씻기다02,동사,아이를 씻기다
312,4급,안기다01,동사,아기가 안기다
313,4급,안기다02,동사,성과를 안기다
314,4급,안타까워하다,동사,죽음을 안타까워하다
315,4급,앉히다,동사,자리에 앉히다
316,4급,알아맞히다,동사,답을 알아맞히다
317,4급,알아주다,동사,마음을 알아주다
318,4급,앓다,동사,감기를 앓다
319,4급,앞두다,동사,시험을 앞두다
320,4급,앞서다,동사,한발 앞서다
321,4급,앞세우다,동사,반장을 앞세우다
322,4급,앞장서다,동사,앞장서 가다
323,4급,애쓰다,동사,애쓴 보람
324,4급,어긋나다,동사,뼈가 어긋나다
325,4급,어려워하다,동사,선배를 어려워하다
326,4급,어찌하다,동사,어찌할 수 없다
327,4급,얹다,동사,지붕을 얹다
328,4급,얻어먹다,동사,밥을 얻어먹다
329,4급,얼리다,동사,얼음을 얼리다
330,4급,엎드리다,동사,바닥에 엎드리다
331,4급,엮다,동사,실을 엮다
332,4급,엿보다,동사,몰래 엿보다
333,4급,오가다,동사,술잔이 오가다
334,4급,오르내리다,동사,계단을 오르내리다
335,4급,올라타다,동사,비행기에 올라타다
336,4급,올려다보다,동사,하늘을 올려다보다
337,4급,외치다,동사,크게 외치다
338,4급,우기다,동사,주장을 우기다
339,4급,웃기다,동사,사람을 웃기다
340,4급,이룩하다,동사,성장을 이룩하다
341,4급,이르다01,동사,목적지에 이르다
342,4급,이르다02,동사,자세히 이르다
343,4급,이어지다,동사,아래로 이어지다
344,4급,익히다01,동사,고기를 익히다
345,4급,인정받다,동사,능력을 인정받다
346,4급,인하다01,동사,그로 인하여
347,4급,일으키다,동사,상체를 일으키다
348,4급,읽히다01,동사,책이 읽히다
349,4급,읽히다02,동사,책을 읽히다
350,4급,입히다,동사,옷을 입히다
351,4급,잇따르다,동사,차가 잇따르다
352,4급,잊히다,동사,잊힌 노래
353,4급,자라나다,동사,몸이 자라나다
354,4급,잘리다,동사,나무가 잘리다
355,4급,잘살다,동사,잘사는 나라
356,4급,잠기다02,동사,물에 잠기다
357,4급,잠들다,동사,아기가 잠들다
358,4급,잡아당기다,동사,문을 잡아당기다
359,4급,재우다02,동사,아기를 재우다
360,4급,저지르다,동사,실수를 저지르다
361,4급,적어지다,동사,수입이 적어지다
362,4급,접어들다,동사,가을에 접어들다
363,4급,접하다,동사,소식을 접하다.
364,4급,조르다02,동사,사 달라고 조르다
365,4급,좁히다,동사,길을 좁히다
366,4급,주어지다,동사,기회가 주어지다
367,4급,주저앉다,동사,땅바닥에 주저앉다
368,4급,줄어들다,동사,숫자가 줄어들다
369,4급,중얼거리다,동사,속으로 중얼거리다
370,4급,쥐다,동사,주먹을 쥐다
371,4급,지니다,동사,돈을 지니다
372,4급,지다05,동사,배낭을 지다
373,4급,지치다01,동사,몸이 지치다
374,4급,지켜보다,동사,몰래 지켜보다
375,4급,집어넣다,동사,가방에 집어넣다
376,4급,짖다,동사,강아지가 짖다
377,4급,짚다,동사,지팡이를 짚다
378,4급,쫓겨나다,동사,집에서 쫓겨나다
379,4급,쫓기다,동사,경찰에게 쫓기다
380,4급,쫓다,동사,범인을 쫓다
381,4급,쫓아가다,동사,학교에 쫓아가다
382,4급,쫓아내다,동사,마을에서 쫓아내다
383,4급,쫓아다니다,동사,꽁무니를 쫓아다니다
384,4급,쫓아오다,동사,집으로 쫓아오다
385,4급,찌푸리다,동사,찌푸린 날씨
386,4급,찍다01,동사,나무를 찍다
387,4급,찍히다02,동사,낙인이 찍히다
388,4급,찡그리다,동사,얼굴을 찡그리다
389,4급,찾아내다,동사,보물을 찾아내다
390,4급,찾아다니다,동사,명소를 찾아다니다
391,4급,찾아뵙다,동사,어른을 찾아뵙다
392,4급,채우다01,동사,자물쇠를 채우다
393,4급,책임지다,동사,뒷일을 책임지다
394,4급,처하다,동사,위험에 처하다
395,4급,청하다,동사,도움을 청하다
396,4급,치다01,동사,눈보라가 치다
397,4급,치다04,동사,후추를 치다
398,4급,타고나다,동사,재능을 타고나다
399,4급,타다04,동사,월급을 타다
400,4급,타다06,동사,때가 타다
401,4급,타오르다,동사,불길이 타오르다
402,4급,태우다01,동사,불에 태우다
403,4급,택하다,동사,방법을 택하다
404,4급,터지다,동사,풍선이 터지다
405,4급,퍼지다,동사,아래로 퍼지다
406,4급,펴내다,동사,책을 펴내다
407,4급,펼쳐지다,동사,길이 펼쳐지다
408,4급,펼치다,동사,책을 펼치다
409,4급,푸다,동사,밥을 푸다
410,4급,풀어지다,동사,끈이 풀어지다
411,4급,품다,동사,알을 품다
412,4급,풍기다,동사,냄새를 풍기다
413,4급,합하다,동사,힘을 합하다
414,4급,해내다,동사,거뜬히 해내다
415,4급,해치다,동사,미관을 해치다
416,4급,행하다,동사,폭력을 행하다
417,4급,헤매다,동사,길에서 헤매다
418,4급,헤아리다,동사,숫자를 헤아리다
419,4급,헤엄치다,동사,물에서 헤엄치다
420,4급,혼내다,동사,아이를 혼내다
421,4급,훔치다02,동사,물건을 훔치다
422,4급,흔들리다,동사,비행기가 흔들리다
423,4급,흘러나오다,동사,폐수가 흘러나오다
424,4급,흘러내리다,동사,빗물이 흘러내리다
425,4급,흩어지다,동사,사방으로 흩어지다
426,4급,힘쓰다,동사,학업에 힘쓰다
