번호 Number,등급 Level,어휘 Vocabulary,품사 Word class,길잡이말 Guide
306.0,3급,당장,명사,지금 당장
307.0,3급,당황,명사,당황을 감추지 못하다
308.0,3급,닿다,동사,손에 닿다
309.0,3급,대01/대02,명사/의존명사,대가 굵다
310.0,3급,대다01,동사,열차 시간에 대다
311.0,3급,대단하다,형용사,추위가 대단하다
312.0,3급,대도시,명사,대도시에 살다
313.0,3급,대문,명사,대문을 열다
314.0,3급,대변,명사,대변이 마렵다
315.0,3급,대상02,명사,연구 대상
316.0,3급,대신,명사,나 대신 너
317.0,3급,대여섯02/대여섯01,수사/관형사,숫자
318.0,3급,대중02,명사,대중과 소통하다
319.0,3급,대중가요,명사,대중가요를 부르다
320.0,3급,대중교통,명사,대중교통을 타다
321.0,3급,대청소,명사,집안 대청소
322.0,3급,대체로,부사,대략
323.0,3급,대통령,명사,대통령을 선출하다
324.0,3급,대표,명사,대표 작품
325.0,3급,대표적01/대표적02,관형사/명사,대표적 작품
326.0,3급,대하다,동사,얼굴을 대하다
327.0,3급,대한민국,명사,나라
328.0,3급,대형01,명사,대형 냉장고
329.0,3급,더러워지다,동사,옷이 더러워지다
330.0,3급,더하다02,동사,숫자를 더하다
331.0,3급,덜,부사,덜 익다
332.0,3급,덜다,동사,밥을 덜다
333.0,3급,덮다,동사,이불을 덮다
334.0,3급,데,의존명사,장소가 달라지다
335.0,3급,데다,동사,불에 데다
336.0,3급,데리다,동사,데리고 가다
337.0,3급,데치다,동사,채소를 데치다
338.0,3급,도05,명사,행정 구역
339.0,3급,도구,명사,청소 도구
340.0,3급,도둑,명사,도둑을 잡다
341.0,3급,도망가다,동사,도둑이 도망가다
342.0,3급,도서02,명사,도서 대출
343.0,3급,도시락,명사,도시락을 싸다
344.0,3급,도심,명사,도심에 위치하다
345.0,3급,도자기,명사,도자기를 빚다
346.0,3급,도장03,명사,도장을 찍다
347.0,3급,도중,명사,도중에 끼어들다
348.0,3급,독감,명사,독감에 걸리다
349.0,3급,독일어,명사,독일어를 가르치다
350.0,3급,돌01/돌02,명사/의존명사,돌잔치
351.0,3급,돌려받다00,동사,책을 돌려받다
352.0,3급,돌보다,동사,아이를 돌보다
353.0,3급,돌아다니다,동사,거리를 돌아다니다
354.0,3급,동02,명사,동쪽
355.0,3급,동03,명사,행정 구역
356.0,3급,동그라미,명사,동그라미를 그리다
357.0,3급,동그랗다,형용사,얼굴이 동그랗다
358.0,3급,동료,명사,직장 동료
359.0,3급,동부,명사,동부 유럽
360.0,3급,동아리,명사,동아리에 가입하다
361.0,3급,동양,명사,동양 사상
362.0,3급,동작,명사,동작이 느리다
363.0,3급,동창,명사,동창 모임
364.0,3급,동창회,명사,동창회를 열다
365.0,3급,동호회,명사,동호회에 가입하다
366.0,3급,되돌아오다,동사,편지가 되돌아오다
367.0,3급,되찾다,동사,안정을 되찾다
368.0,3급,두께,명사,두께가 얇다
369.0,3급,두통약,명사,두통약을 복용하다
370.0,3급,둥글다01,형용사,지구가 둥글다
371.0,3급,드라이,명사,드라이가 잘 되다
372.0,3급,드라이브,명사,드라이브를 나가다
373.0,3급,드라이어,명사,드라이어로 말리다
374.0,3급,드레스,명사,드레스를 입다
375.0,3급,듣기,명사,듣기 평가
376.0,3급,들려주다,동사,노래를 들려주다
377.0,3급,들어서다,동사,집에 들어서다
378.0,3급,들어주다,동사,부탁을 들어주다
379.0,3급,등02/등00,의존명사/명사,일 등
380.0,3급,등03,의존명사,"딸기, 사과 등의 과일"
381.0,3급,등록,명사,등록 기간
382.0,3급,등록금,명사,등록금을 내다
383.0,3급,등록증,명사,등록증을 발급받다
384.0,3급,등산복,명사,등산복을 입다
385.0,3급,디지털,명사,디지털 방송
386.0,3급,따다,동사,사과를 따다
387.0,3급,따라가다,동사,앞사람을 따라가다
388.0,3급,따라서,부사,
389.0,3급,따라오다,동사,뒤를 따라오다
390.0,3급,따로따로,부사,따로따로 움직이다
391.0,3급,따르다01,동사,뒤를 따르다
392.0,3급,따르릉,부사,따르릉 울리다
393.0,3급,딱03,부사,딱 알맞다
394.0,3급,딱딱하다,형용사,딱딱한 껍질
395.0,3급,땅속,명사,땅속에 묻다
396.0,3급,때때로,부사,때때로 변하다
397.0,3급,떠나가다,동사,고향을 떠나가다
398.0,3급,떠오르다,동사,하늘에 떠오르다
399.0,3급,떠올리다,동사,추억을 떠올리다
400.0,3급,떨다01,동사,무서움에 떨다
401.0,3급,떨리다01,동사,온몸이 떨리다
402.0,3급,떨어뜨리다,동사,바닥에 떨어뜨리다
403.0,3급,또한,부사,나 또한
404.0,3급,똑똑히,부사,똑똑히 기억하다
405.0,3급,뚫다,동사,구멍을 뚫다
406.0,3급,뛰다01,동사,빨리 뛰다
407.0,3급,뛰어나다,형용사,솜씨가 뛰어나다
408.0,3급,뛰어내리다,동사,아래로 뛰어내리다
409.0,3급,뛰어넘다,동사,담을 뛰어넘다
410.0,3급,뜨다01,동사,달이 뜨다
411.0,3급,띠02,명사,돼지띠
412.0,3급,레몬,명사,레몬 차
413.0,3급,렌터카,명사,렌터카를 빌리다
414.0,3급,로그인,명사,자동 로그인
415.0,3급,로봇,명사,로봇 장난감
416.0,3급,-률02,접사,출생률
417.0,3급,리듬,명사,리듬에 맞추다
418.0,3급,리본,명사,리본으로 묶다
419.0,3급,마늘00,명사,마늘을 까다
420.0,3급,마라톤,명사,마라톤을 완주하다
421.0,3급,마사지,명사,마사지를 받다
422.0,3급,마우스,명사,마우스 클릭
423.0,3급,마음대로,부사,마음대로 되다
424.0,3급,마음씨,명사,마음씨가 곱다
425.0,3급,마이크,명사,마이크를 잡다
426.0,3급,마침,부사,
427.0,3급,막01,부사,막 잠들다
428.0,3급,막02,부사,막 쓰다
429.0,3급,막내,명사,막내 동생
430.0,3급,막다,동사,귀를 막다
431.0,3급,막대기,명사,나무 막대기
432.0,3급,막차,명사,막차를 놓치다
433.0,3급,만05/만00,관형사/명사,만 3주
434.0,3급,만남,명사,만남과 헤어짐
435.0,3급,만족,명사,만족을 느끼다
436.0,3급,만족스럽다,형용사,만족스러운 결과
437.0,3급,많아지다,동사,인구가 많아지다
438.0,3급,말다01,동사,김밥을 말다
439.0,3급,말리다03,동사,빨래를 말리다
440.0,3급,말하기,명사,말하기 평가
441.0,3급,맞다02,동사,손님을 맞다
442.0,3급,맞다03,동사,매를 맞다
443.0,3급,맞은편,명사,맞은편에 앉다
444.0,3급,맞이하다,동사,새해를 맞이하다
445.0,3급,맡기다,동사,수리를 맡기다
446.0,3급,맡다01,동사,임무를 맡다
447.0,3급,맡다02,동사,냄새를 맡다
448.0,3급,매01,명사,매를 맞다
449.0,3급,매달다,동사,문에 매달다
450.0,3급,매운맛,명사,매운맛이 나다
451.0,3급,매운탕,명사,매운탕을 끓이다
452.0,3급,매장03,명사,의류 매장
453.0,3급,매점,명사,학교 매점
454.0,3급,매진01,명사,영화표의 매진
455.0,3급,맨발,명사,맨발로 걷다
456.0,3급,먼지,명사,먼지를 닦다
457.0,3급,멀미,명사,멀미가 나다
458.0,3급,멋지다,형용사,경치가 멋지다
459.0,3급,멍,명사,멍이 들다
460.0,3급,메뉴판,명사,메뉴판을 찾다
461.0,3급,메모지,명사,메모지에 쓰다
462.0,3급,멜로디,명사,감미로운 멜로디
463.0,3급,면02,명사,벽의 면
464.0,3급,면적,명사,면적이 넓다
465.0,3급,면접,명사,면접 장소
466.0,3급,면허증,명사,면허증을 따다
467.0,3급,멸치,명사,멸치를 볶다
468.0,3급,명단,명사,합격자 명단
469.0,3급,명함,명사,명함을 교환하다
470.0,3급,몇몇02/몇몇01,관형사/수사,몇몇 사람
471.0,3급,모니터,명사,컴퓨터의 모니터
472.0,3급,모델,명사,최신 모델
473.0,3급,모래,명사,모래 장난
474.0,3급,모범,명사,모범이 되다
475.0,3급,모자01,명사,모자가 닮다
476.0,3급,모집,명사,학생 모집
477.0,3급,목02,명사,요일
478.0,3급,목록,명사,단어 목록
479.0,3급,목적지,명사,목적지에 도착하다
480.0,3급,목표,명사,목표를 세우다
481.0,3급,몰래,부사,몰래 도망가다
482.0,3급,몸무게,명사,몸무게를 재다
483.0,3급,몸살,명사,몸살이 나다
484.0,3급,몸짓,명사,우아한 몸짓
485.0,3급,묘사,명사,상황 묘사
486.0,3급,무늬,명사,나무의 무늬
487.0,3급,무대,명사,콘서트 무대
488.0,3급,무더위,명사,무더위가 꺾이다
489.0,3급,무덤,명사,무덤을 파다
490.0,3급,무서워하다,동사,물을 무서워하다
491.0,3급,무역,명사,무역 회사
492.0,3급,무용03,명사,고전 무용
493.0,3급,무조건02/무조건01,부사/명사,무조건 화를 내다
494.0,3급,묵다02,동사,호텔에서 묵다
495.0,3급,묶다,동사,머리를 묶다
496.0,3급,문구점,명사,가게
497.0,3급,문방구,명사,학교 앞 문방구
498.0,3급,문법,명사,한국어 문법
499.0,3급,문병,명사,문병을 가다
500.0,3급,문의,명사,문의 전화
501.0,3급,문자,명사,문자 메시지
502.0,3급,문장01,명사,영어 문장
503.0,3급,문학,명사,문학 작품
504.0,3급,문화재,명사,문화재를 보호하다
505.0,3급,묻다01,동사,물이 묻다
506.0,3급,-물,접사,농산물
507.0,3급,물가01,명사,물가에서 놀다
508.0,3급,물가02,명사,물가가 비싸다
509.0,3급,물다01,동사,개가 물다
510.0,3급,물러나다,동사,뒤로 물러나다
511.0,3급,물러서다,동사,뒤로 물러서다
512.0,3급,물리다02,동사,개에 물리다
513.0,3급,물소리,명사,물소리가 나다
514.0,3급,물약,명사,물약을 마시다
515.0,3급,물음,명사,물음에 답하다
516.0,3급,뮤지컬,명사,뮤지컬 공연
517.0,3급,미국인00,명사,미국인을 만나다
518.0,3급,미끄럽다,형용사,길이 미끄럽다
519.0,3급,미루다,동사,숙제를 미루다
520.0,3급,미만,명사,19세 미만
521.0,3급,미성년자,명사,미성년자 관람불가
522.0,3급,미소,명사,미소를 짓다
523.0,3급,미술,명사,미술 작품
524.0,3급,미용사,명사,미용사 자격증
525.0,3급,미인,명사,미인 대회
526.0,3급,미장원,명사,미장원에서 파마하다
527.0,3급,미팅,명사,미팅 상대
528.0,3급,민속놀이,명사,전통 민속놀이
529.0,3급,밀리다01,동사,차가 밀리다
530.0,3급,밉다,형용사,하는 짓이 밉다
531.0,3급,및,부사,설계 및 시공
532.0,3급,밑줄,명사,밑줄을 긋다
533.0,3급,바01,의존명사,느낀 바
534.0,3급,바구니,명사,과일 바구니
535.0,3급,바늘,명사,실과 바늘
536.0,3급,바닷물,명사,바닷물이 출렁이다
537.0,3급,바둑,명사,바둑을 두다
538.0,3급,바보,명사,바보가 되다
539.0,3급,바위,명사,넓적한 바위
540.0,3급,바퀴01/바퀴02,명사/의존명사,자동차 바퀴
541.0,3급,바탕,명사,바탕을 이루다
542.0,3급,박02,의존명사,1박 2일
543.0,3급,박사,명사,박사 학위
544.0,3급,반납,명사,책 반납
545.0,3급,반달01,명사,반달이 뜨다
546.0,3급,반대말,명사,반대말을 찾다
547.0,3급,반대쪽,명사,반대쪽으로 가다
548.0,3급,반말,명사,반말과 높임말
549.0,3급,반면01,명사,반면에
550.0,3급,반복,명사,반복 연습
551.0,3급,반죽,명사,밀가루 반죽
552.0,3급,반창고,명사,반창고를 붙이다
553.0,3급,반팔,명사,반팔을 입다
554.0,3급,반하다01,동사,첫눈에 반하다
555.0,3급,발급,명사,카드 발급
556.0,3급,발달,명사,뇌의 발달
557.0,3급,발명,명사,발명 아이디어
558.0,3급,발목,명사,발목 부상
559.0,3급,발음,명사,발음 연습
560.0,3급,발전01,명사,경제 발전
561.0,3급,발표,명사,결과 발표
562.0,3급,발행,명사,신문 발행
563.0,3급,밝히다,동사,전등을 밝히다
564.0,3급,밟다,동사,브레이크를 밟다
565.0,3급,밤02,명사,밤을 따다
566.0,3급,밤늦다,형용사,밤늦은 시각
567.0,3급,밤새,명사,밤새 일하다
568.0,3급,밤색,명사,색
569.0,3급,밥그릇,명사,밥그릇에 담다
570.0,3급,밥솥,명사,압력 밥솥
571.0,3급,방송사,명사,방송사에 다니다
572.0,3급,방식,명사,생활 방식
573.0,3급,방울01,명사,방울이 맺히다
574.0,3급,방해,명사,방해를 받다
575.0,3급,배고프다,형용사,배고프고 목마르다
576.0,3급,배구,명사,배구 선수
577.0,3급,배낭,명사,배낭을 메다
578.0,3급,배낭여행,명사,배낭여행을 떠나다
579.0,3급,배웅,명사,손님을 배웅하다
580.0,3급,배치,명사,자리 배치
581.0,3급,배터리,명사,배터리를 갈다
582.0,3급,배편,명사,배편으로 보내다
583.0,3급,백00,명사,가방
584.0,3급,뱃속,명사,마음
585.0,3급,버섯02,명사,버섯 요리
586.0,3급,버터,명사,버터를 바르다
587.0,3급,버튼,명사,버튼을 누르다
588.0,3급,번개,명사,천둥과 번개
589.0,3급,번역,명사,한국어 번역
590.0,3급,번지,명사,주소
591.0,3급,번호표,명사,대기 번호표
592.0,3급,벌04,명사,벌을 받다
593.0,3급,벌금,명사,벌금을 부과하다
594.0,3급,범죄,명사,범죄를 저지르다
595.0,3급,법01,명사,법을 지키다
596.0,3급,법칙,명사,법칙에 따르다
597.0,3급,벗기다,동사,옷을 벗기다
598.0,3급,베란다,명사,아파트 베란다
599.0,3급,벤치,명사,벤치에 앉다
600.0,3급,벨,명사,전화기 벨
601.0,3급,벨트,명사,벨트를 매다
602.0,3급,벽시계,명사,벽시계를 걸다
603.0,3급,벽지02,명사,벽지로 도배하다
604.0,3급,변경02,명사,계획 변경
605.0,3급,변비,명사,변비에 걸리다
606.0,3급,변화,명사,온도 변화
607.0,3급,-별,접사,학년별
608.0,3급,별02,관형사,별 볼 일
609.0,3급,별말씀,명사,별말씀이 없으시다
610.0,3급,별명,명사,별명을 짓다
611.0,3급,별일,명사,별일 없다
612.0,3급,병실,명사,병실을 옮기다
613.0,3급,보고02,명사,업무 보고
614.0,3급,보고서,명사,보고서를 작성하다
615.0,3급,보관,명사,냉장 보관
616.0,3급,보기01,명사,보기를 들다
617.0,3급,보너스,명사,보너스를 받다
618.0,3급,보람,명사,보람을 느끼다
619.0,3급,보름,명사,정월 보름
620.0,3급,보름달,명사,보름달이 뜨다
621.0,3급,보리,명사,보리를 재배하다
622.0,3급,보석02,명사,보석이 반짝이다
623.0,3급,보행자,명사,보행자를 배려하다
624.0,3급,보험,명사,보험에 가입하다
625.0,3급,보호,명사,자연 보호
626.0,3급,복,명사,복을 받다
627.0,3급,복도,명사,건물 복도
628.0,3급,복사,명사,문서 복사
629.0,3급,복사기,명사,컬러복사기
630.0,3급,복숭아,명사,과일
631.0,3급,복용,명사,약물 복용
632.0,3급,복통,명사,복통이 심하다
633.0,3급,본인01/본인02,명사/대명사,본인 명의
634.0,3급,볼거리,명사,볼거리가 많다
635.0,3급,볼링,명사,볼링을 치다
636.0,3급,볼일,명사,볼일이 생기다
637.0,3급,봉사02,명사,봉사 활동
638.0,3급,봉지,명사,봉지에 넣다
639.0,3급,뵈다02,동사,어른을 뵈다
640.0,3급,부01/부02,명사/의존명사,우리 부
641.0,3급,부담,명사,업무 부담
642.0,3급,부동산,명사,부동산 거래
643.0,3급,부러워하다,동사,성공을 부러워하다
644.0,3급,부러지다,동사,뼈가 부러지다
645.0,3급,부리다02,동사,멋을 부리다
646.0,3급,부모,명사,부모를 공경하다
647.0,3급,부인03,명사,중년 부인
648.0,3급,부자01,명사,부자가 닮다
649.0,3급,부잣집,명사,으리으리한 부잣집
650.0,3급,부채01,명사,부채 바람
651.0,3급,부츠,명사,부츠를 신다
652.0,3급,부친,명사,모친과 부친
653.0,3급,북02,명사,북으로 향하다
654.0,3급,북부,명사,북부 지방
655.0,3급,분단03,명사,국토 분단
656.0,3급,분리,명사,공간 분리
657.0,3급,분명히,부사,분명히 기억하다
658.0,3급,분실,명사,분실 사고
659.0,3급,분실물,명사,분실물 센터
660.0,3급,분필,명사,분필로 쓰다
661.0,3급,불-02,접사,불가능
662.0,3급,불규칙,명사,불규칙한 생활
663.0,3급,불균형,명사,영양 불균형
664.0,3급,불만,명사,불만을 말하다
665.0,3급,불만족,명사,불만족한 표정
666.0,3급,불만족스럽다,형용사,서비스가 불만족 스럽다
667.0,3급,불어,명사,불어로 말하다
668.0,3급,불완전,명사,불완전한 상태
669.0,3급,불평01,명사,불평을 늘어놓다
670.0,3급,붐비다,동사,사람들로 붐비다
671.0,3급,붓다01,동사,얼굴이 붓다
672.0,3급,붓다02,동사,물을 붓다
673.0,3급,뷔페,명사,뷔페에서 식사하다
674.0,3급,-비,접사,휴가비
675.0,3급,비밀번호,명사,비밀번호를 누르다
676.0,3급,비비다,동사,눈을 비비다
677.0,3급,비상구,명사,비상구로 대피하다
678.0,3급,비용,명사,비용을 지불하다
679.0,3급,비자,명사,비자를 연장하다
680.0,3급,비키다,동사,옆으로 비키다
681.0,3급,비타민,명사,비타민을 섭취하다
682.0,3급,비하다,동사,비할 수 없다
683.0,3급,비행03,명사,비행 스케줄
684.0,3급,비행장,명사,비행장에 도착하다
685.0,3급,빈자리,명사,빈자리에 앉다
686.0,3급,빌다01,동사,소원을 빌다
687.0,3급,빗다,동사,머리를 빗다
688.0,3급,빛,명사,형광등 빛
689.0,3급,빠지다01,동사,앞니가 빠지다
690.0,3급,빨강,명사,색
691.0,3급,빨개지다,동사,얼굴이 빨개지다
692.0,3급,빨다01,동사,사탕을 빨다
693.0,3급,뺏다,동사,돈을 뺏다
694.0,3급,뼈,명사,동물의 뼈
695.0,3급,뽀뽀,명사,볼에 뽀뽀하다
696.0,3급,뿌리,명사,나무의 뿌리
697.0,3급,뿌리다,동사,물을 뿌리다
698.0,3급,삐다,동사,발목을 삐다
699.0,3급,-사01,접사,변호사
700.0,3급,사건,명사,사건이 발생하다
701.0,3급,사과02,명사,잘못을 사과하다
702.0,3급,사교적01/사교적02,관형사/명사,사교적 성격
703.0,3급,사나이,명사,씩씩한 사나이
704.0,3급,사라지다,동사,사람들이 사라지다
705.0,3급,사무,명사,사무 담당
706.0,3급,사무소,명사,개인 사무소
707.0,3급,사물,명사,사물을 그리다
708.0,3급,사생활,명사,사생활 간섭
709.0,3급,사업가,명사,사업가로서 성공하다
710.0,3급,사용법,명사,사용법을 설명하다
711.0,3급,사우나,명사,사우나로 땀을 내다
712.0,3급,사이트,명사,사이트에 접속하다
713.0,3급,사인02,동사,계약서에 사인하다
714.0,3급,사자02,명사,동물
715.0,3급,사적01/사적02,관형사/명사,사적인 생활
716.0,3급,사전00,명사,백과사전
717.0,3급,사전01,명사,사전 준비
718.0,3급,사진관,명사,사진관을 운영하다
719.0,3급,사촌,명사,사촌 언니
720.0,3급,사항,명사,주의 사항
721.0,3급,사회02,명사,상류 사회
722.0,3급,사회자,명사,사회자가 질문하다
723.0,3급,사회적01/사회적02,관형사/명사,사회적 문제
724.0,3급,삭제,명사,파일 삭제
725.0,3급,산꼭대기,명사,산꼭대기에 오르다
726.0,3급,산업,명사,자동차 산업
727.0,3급,살아나다,동사,겨우 살아나다
728.0,3급,살인,명사,살인을 저지르다
729.0,3급,살짝,부사,살짝 움직이다
730.0,3급,살찌다,동사,살찐 몸
731.0,3급,살펴보다,동사,주위를 살펴보다
732.0,3급,살피다,동사,주위를 살피다
733.0,3급,삶,명사,삶을 누리다
734.0,3급,삶다,동사,국수를 삶다
735.0,3급,상01,명사,상과 하
736.0,3급,상02,명사,상을 차리다
737.0,3급,상관없다,형용사,상관없는 문제
738.0,3급,상담,명사,상담을 받다
739.0,3급,상대방,명사,상대방의 입장
740.0,3급,상식,명사,상식에 어긋나다
741.0,3급,상영,명사,영화 상영
742.0,3급,상점,명사,상점의 주인
743.0,3급,상태,명사,건강 상태
744.0,3급,상하다,동사,뼈가 상하다
745.0,3급,상황,명사,주변 상황
746.0,3급,새로이,부사,새로이 시작하다
747.0,3급,새엄마,명사,새엄마를 맞이하다
748.0,3급,새우,명사,새우를 먹다
749.0,3급,새집01,명사,새집으로 이사하다
750.0,3급,샌들,명사,샌들을 신다
751.0,3급,-생02,접사,실습생
752.0,3급,생년월일,명사,생년월일을 적다
753.0,3급,생머리,명사,곱슬머리
754.0,3급,생활비,명사,생활비를 벌다
755.0,3급,생활용품,명사,생활용품을 구입하다
756.0,3급,샴푸,명사,샴푸로 머리를 감다
757.0,3급,서02,명사,방향
758.0,3급,서넛,수사,숫자
759.0,3급,서명,명사,사인
760.0,3급,서부,명사,서부 지역
761.0,3급,서투르다,형용사,서투른 운전
762.0,3급,석유,명사,석유 연료
763.0,3급,선04,명사,선을 긋다
764.0,3급,선글라스,명사,선글라스를 끼다
765.0,3급,선약,명사,선약이 있다
766.0,3급,설01,명사,설날
767.0,3급,설명서,명사,제품 설명서
768.0,3급,설문,명사,설문에 답하다
769.0,3급,설문지,명사,설문지를 돌리다
770.0,3급,설사01,명사,설사 증상
771.0,3급,성당,명사,성당에 다니다
772.0,3급,성명01,명사,이름
773.0,3급,성별,명사,성별에 관계없이
774.0,3급,성실,명사,성실한 사람
775.0,3급,성인01,명사,성인 여성
776.0,3급,세기,명사,21세기
777.0,3급,세다02,동사,수를 세다
778.0,3급,세련되다,형용사,옷차림이 세련되다
779.0,3급,세로01/세로02,명사/부사,세로와 가로
780.0,3급,세월,명사,세월이 흐르다
781.0,3급,세일,명사,세일 가격
782.0,3급,세제01,명사,세제로 닦아내다
783.0,3급,세차,명사,세차를 받다
784.0,3급,세탁물,명사,세탁물을 맡기다
785.0,3급,세트,명사,선물 세트
786.0,3급,센티,의존명사,1센티
787.0,3급,셔츠,명사,셔츠를 입다
788.0,3급,-소,접사,연구소
789.0,3급,소-02,접사,소규모
790.0,3급,소감,명사,소감을 말하다
791.0,3급,소개팅,명사,소개팅을 나가다
792.0,3급,소극장,명사,소극장에서 공연하다
793.0,3급,소금물,명사,소금물에 절이다
794.0,3급,소나기,명사,소나기가 내리다
795.0,3급,소독,명사,상처 소독
796.0,3급,소독약,명사,소독약을 바르다
797.0,3급,소매01,명사,소매가 길다
798.0,3급,소문,명사,소문이 퍼지다
799.0,3급,소방관,명사,소방관이 출동하다
800.0,3급,소방서,명사,소방서에 신고하다
801.0,3급,소변,명사,소변이 마렵다
802.0,3급,소설가,명사,소설가의 작품
803.0,3급,소설책,명사,소설책을 읽다
804.0,3급,소시지,명사,소시지를 먹다
805.0,3급,소아과,명사,소아과에서 진찰 받다
806.0,3급,소요01,명사,소요 시간
807.0,3급,소원,명사,소원을 빌다
808.0,3급,소화,명사,소화를 돕다
809.0,3급,속담,명사,속담을 인용하다
810.0,3급,속상하다,형용사,속상한 마음
811.0,3급,손가방,명사,손가방을 들다
812.0,3급,손등,명사,손등으로 문지르다
813.0,3급,손목,명사,손목이 가늘다
814.0,3급,손목시계,명사,손목시계를 차다
815.0,3급,손발,명사,손발이 저리다
816.0,3급,손뼉,명사,손뼉을 치다
817.0,3급,손자,명사,손자와 손녀
818.0,3급,솜씨,명사,솜씨가 좋다
819.0,3급,송별회,명사,송별회를 열다
820.0,3급,송이,명사,송이가 맺히다
821.0,3급,쇠고기,명사,쇠고기를 굽다
822.0,3급,쇼,명사,쇼를 보다
823.0,3급,쇼핑몰,명사,쇼핑몰을 운영하다
824.0,3급,쇼핑센터,명사,쇼핑센터에서 사다
825.0,3급,수06,명사,요일
826.0,3급,수다,명사,수다를 떨다
827.0,3급,수단01,명사,결제 수단
828.0,3급,수도01,명사,수도가 새다
829.0,3급,수도02,명사,나라의 수도
830.0,3급,수량,명사,수량이 모자라다
831.0,3급,수리03,명사,수리를 맡기다
832.0,3급,수면02,명사,수면을 취하다
833.0,3급,수면제,명사,수면제를 복용하다
834.0,3급,수선02,명사,수선을 맡기다
835.0,3급,수수료,명사,수수료가 붙다
836.0,3급,수입01,명사,수입이 많다
837.0,3급,수입02,명사,수입을 허용하다
838.0,3급,수정03,명사,계획의 수정
839.0,3급,수집02,명사,우표 수집
840.0,3급,수출,명사,해외 수출
841.0,3급,수표,명사,수표를 발행하다
842.0,3급,수학02,명사,수학 문제
843.0,3급,숙박,명사,숙박 시설
844.0,3급,숙박비,명사,호텔의 숙박비
845.0,3급,숙소,명사,숙소에 머물다
846.0,3급,순간,명사,위기의 순간
847.0,3급,술잔,명사,술잔을 돌리다
848.0,3급,숨다,동사,몰래 숨다
849.0,3급,숲,명사,숲이 우거지다
850.0,3급,쉬다02,동사,목이 쉬다
851.0,3급,쉿,감탄사,
852.0,3급,슈퍼,명사,슈퍼에서 구입하다
853.0,3급,스무째00,수사/관형사/명사,순서
854.0,3급,스커트,명사,스커트를 입다
855.0,3급,스타일,명사,독특한 스타일
856.0,3급,스타킹,명사,스타킹을 신다
857.0,3급,슬리퍼,명사,슬리퍼를 신다
858.0,3급,습기,명사,습기가 차다
859.0,3급,습도,명사,습도가 높다
860.0,3급,습하다,형용사,습한 공기
861.0,3급,승객,명사,승객을 태우다
862.0,3급,승무원,명사,비행기 승무원
863.0,3급,승진,명사,승진 시험
864.0,3급,승차,명사,승차 거부
865.0,3급,승차권,명사,승차권을 끊다
866.0,3급,시04,명사,시를 읽다
867.0,3급,시각01,명사,일출 시각
868.0,3급,시기01,명사,등록 시기
869.0,3급,시내버스,명사,시내버스를 타다
870.0,3급,시대,명사,조선 시대
871.0,3급,시디,명사,시디를 굽다
872.0,3급,시설,명사,교육 시설
873.0,3급,시아버지,명사,시아버지를 모시다
874.0,3급,시외,명사,시외로 나가다
875.0,3급,시외버스,명사,시외버스를 타다
876.0,3급,시장01,명사,시장을 뽑다
877.0,3급,시집01,명사,시집 식구
878.0,3급,시집02,명사,시집을 읽다
879.0,3급,시험지,명사,시험지를 채점하다
880.0,3급,식기,명사,식기를 닦다
881.0,3급,식당가,명사,식당가에서 먹다
882.0,3급,식료품,명사,식료품 가게
883.0,3급,식비,명사,식비가 들다
884.0,3급,식사량,명사,식사량을 조절하다
885.0,3급,식용유,명사,식용유에 튀기다
886.0,3급,식중독,명사,식중독에 걸리다
887.0,3급,식품점,명사,식품점에서 사다
888.0,3급,식후,명사,식후 30분
889.0,3급,식히다,동사,더위를 식히다
890.0,3급,신경,명사,신경이 예민하다
891.0,3급,신고,명사,도난 신고
892.0,3급,신기하다01,형용사,신기한 일
893.0,3급,신나다,동사,신난 아이들
894.0,3급,신문사,명사,신문사 기자
895.0,3급,신문지,명사,신문지에 싸다
896.0,3급,신부01,명사,신부와 수녀
897.0,3급,신분,명사,사회적 신분
898.0,3급,신사,명사,신사와 숙녀
899.0,3급,신용,명사,신용을 잃다
900.0,3급,신입,명사,신입 사원
901.0,3급,신입생,명사,신입생을 모집하다
902.0,3급,신청서,명사,신청서를 접수하다
903.0,3급,신체,명사,신체가 튼튼하다
904.0,3급,신혼,명사,신혼 생활
905.0,3급,신혼부부,명사,예비 신혼부부
906.0,3급,실01,명사,실로 묶다
907.0,3급,실내,명사,실내 수영장
908.0,3급,실력,명사,실력이 뛰어나다
909.0,3급,실리다01,동사,배에 실리다
910.0,3급,실망,명사,실망이 크다
911.0,3급,실제로,부사,실제로 일어나다
912.0,3급,실종,명사,실종 사건
913.0,3급,실컷,부사,실컷 놀다
914.0,3급,싫증,명사,싫증이 나다
915.0,3급,-심,접사,배려심
916.0,3급,심각하다,형용사,문제가 심각하다
917.0,3급,심리,명사,기대 심리
918.0,3급,싱싱하다,형용사,싱싱한 꽃
919.0,3급,싸다02,동사,오줌을 싸다
920.0,3급,쌍,명사,쌍으로 묶다
921.0,3급,쌍둥이,명사,이란성 쌍둥이
922.0,3급,쌓이다,동사,책들이 쌓이다
923.0,3급,썩다,동사,고기가 썩다
924.0,3급,쏟다,동사,기름을 쏟다
925.0,3급,쏟아지다,동사,물이 쏟아지다
926.0,3급,쓰기,명사,쓰기 평가
927.0,3급,쓰이다01,동사,글씨가 쓰이다
928.0,3급,쓰이다02,동사,재료가 쓰이다
