번호 Number,등급 Level,어휘 Vocabulary,품사 Word class,길잡이말 Guide
52,4급,끝없이,부사,끝없이 이어지다
53,4급,나란히,부사,나란히 걷다
54,4급,난처하다,형용사,입장이 난처하다
55,4급,날카롭다,형용사,칼날이 날카롭다
56,4급,너그럽다,형용사,마음이 너그럽다
57,4급,너무나,부사,너무나 좋다
58,4급,넉넉하다,형용사,시간이 넉넉하다
59,4급,놀랍다,형용사,위력이 놀랍다
60,4급,느긋하다,형용사,마음이 느긋하다
61,4급,느끼하다,형용사,튀김이 느끼하다
62,4급,다름없다,형용사,전과 다름없다
63,4급,다만,부사,
64,4급,다소02/다소01,부사/명사,다소 빠르다
65,4급,다행스럽다,형용사,참 다행스럽다
66,4급,단순히,부사,단순히 생각하다
67,4급,단지02,부사,
68,4급,달리,부사,달리 보이다
69,4급,담백하다,형용사,맛이 담백하다
70,4급,당당하다,형용사,태도가 당당하다
71,4급,당분간02/ 당분간01,부사/명사,당분간 쉬다
72,4급,대강02/대강01,부사/명사,대강 정리하다
73,4급,대개02/대개01,부사/명사,대개의 경우
74,4급,대단히,부사,대단히 좋다
75,4급,대략02/대략01,부사/명사,대략 설명하다
76,4급,대충,부사,대충 읽다
77,4급,더구나,부사,
78,4급,더욱더,부사,
79,4급,더욱이,부사,
80,4급,도대체,부사,대관절
81,4급,도로01,부사,도로 돌아가다
82,4급,도리어,부사,
83,4급,도무지,부사,도무지 모르다
84,4급,도저히,부사,도저히 안 되다
85,4급,독특하다,형용사,취향이 독특하다
86,4급,독하다,형용사,냄새가 독하다
87,4급,되게,부사,되게 크다
88,4급,되도록,부사,되도록 빨리
89,4급,두렵다,형용사,두려운 마음
90,4급,뒤늦다,형용사,뒤늦은 후회
91,4급,드물다,형용사,인적이 드물다
92,4급,든든하다,형용사,든든한 기분
93,4급,때로,부사,때로는 한계를 느끼다
94,4급,또다시,부사,또다시 반복하다
95,4급,뚜렷하다,형용사,의식이 뚜렷하다
96,4급,뜻대로,부사,뜻대로 되다
97,4급,뜻밖에,부사,뜻밖에 마주치다
98,4급,마구,부사,마구 때리다
99,4급,마냥01,부사,마냥 기다리다
100,4급,마땅하다,형용사,마땅한 장소
101,4급,마땅히,부사,마땅히 해야 할 일
102,4급,마음껏,부사,마음껏 쓰다
103,4급,마주,부사,마주 서다
104,4급,마치,부사,마치 천사 같다
105,4급,마침내,부사,
106,4급,막상,부사,
107,4급,막연하다,형용사,앞날이 막연하다
108,4급,만만하다 01,형용사,만만한 상대
109,4급,말끔히,부사,말끔히 닦다
110,4급,말없이,부사,말없이 사라지다
111,4급,맘껏,부사,맘껏 놀다
112,4급,맘대로,부사,맘대로 고르다
113,4급,매번02/매번01,부사/명사,매번 늦다
114,4급,멀쩡하다,형용사,팔다리가 멀쩡하다
115,4급,멋대로,부사,멋대로 살다
116,4급,멍멍,부사,개가 멍멍 짖다
117,4급,명확하다,형용사,근거가 명확하다
118,4급,모처럼,부사,모처럼 웃다
119,4급,목마르다01,형용사,목마른 사람
120,4급,몹시,부사,몹시 춥다
121,4급,못나다,형용사,못난 얼굴
122,4급,못되다,형용사,성격이 못되다
123,4급,못지않다,형용사,전문가 못지않다
124,4급,몽땅01,부사,몽땅 쓰다
125,4급,무관하다,형용사,사건과 무관하다
126,4급,무덥다,형용사,날씨가 무덥다
127,4급,무려,부사,무려 오십 개가 넘다
128,4급,무사히,부사,무사히 돌아오다
129,4급,묵묵히,부사,묵묵히 일하다
130,4급,문득,부사,문득 떠오르다
131,4급,미지근하다,형용사,국물이 미지근하다
132,4급,미처,부사,미처 모르다
133,4급,바람직하다,형용사,바람직한 행동
134,4급,바르다03,형용사,바른 자세
135,4급,바싹,부사,바싹 다가서다
136,4급,반짝반짝01,부사,반짝반짝 빛나다
137,4급,밤낮01/밤낮02,명사/부사,밤낮으로 일하다
138,4급,배부르다,형용사,배부른 느낌
139,4급,번거롭다,형용사,절차가 번거롭다
140,4급,번화하다,형용사,번화한 거리
141,4급,벌떡,부사,벌떡 일어나다
142,4급,변덕스럽다,형용사,성격이 변덕스럽다
143,4급,별다르다,형용사,별다른 방법
144,4급,부담스럽다,형용사,부담스러운 상황
145,4급,부지런히,부사,부지런히 일하다
146,4급,분명,부사,분명 맞다
147,4급,불가피하다,형용사,불가피한 선택
148,4급,비교적01/ 비교적02∙ 비교적03,부사/관형사·명사,비교적 가깝다
149,4급,비로소,부사,비로소 깨닫다
150,4급,비록01,부사,비록 가난하지만
151,4급,비상하다,형용사,비상한 각오
152,4급,빠짐없이,부사,빠짐없이 적다
153,4급,사랑스럽다,형용사,사랑스러운 아기
154,4급,사소하다,형용사,사소한 문제
155,4급,사이좋다,형용사,사이좋은 형제
156,4급,상관없이,부사,나이에 상관없이
157,4급,상당하다,형용사,실력이 상당하다
158,4급,상당히,부사,상당히 잘하다
159,4급,상쾌하다,형용사,상쾌한 공기
160,4급,새삼,부사,새삼 느끼다
161,4급,색다르다,형용사,색다른 기분
162,4급,생생하다,형용사,기억이 생생하다
163,4급,서늘하다,형용사,서늘한 날씨
164,4급,서럽다,형용사,서러운 마음
165,4급,서서히,부사,서서히 나타나다
166,4급,서운하다,형용사,헤어지기 서운하다
167,4급,서툴다,형용사,바느질에 서툴다
168,4급,설마,부사,
169,4급,소용없다,형용사,아무 소용없다
170,4급,소중히,부사,소중히 여기다
171,4급,소홀하다,형용사,일에 소홀하다
172,4급,손쉽다,형용사,손쉬운 방법
173,4급,솔직하다,형용사,성격이 솔직하다
174,4급,솔직히,부사,솔직히 말하다
175,4급,수많다,형용사,수많은 사람
176,4급,수시로,부사,수시로 열다
177,4급,수없이,부사,수없이 많다
178,4급,순수하다,형용사,마음이 순수하다
179,4급,순하다,형용사,순한 양
180,4급,슬쩍,부사,슬쩍 묻다
181,4급,실은,부사,
182,4급,실제02/실제01,부사/명사,실제 모습
183,4급,심지어,부사,
184,4급,십상01/십상02,명사/부사,
185,4급,썩,부사,썩 잘하지 못하다
186,4급,썰렁하다,형용사,썰렁한 날씨
187,4급,쑥스럽다,형용사,쑥스러운 표정
188,4급,쓸데없다,형용사,쓸데없는 물건
189,4급,쓸데없이,부사,쓸데없이 돈을 쓰다
190,4급,쓸쓸하다,형용사,쓸쓸한 풍경
191,4급,씩씩하다,형용사,씩씩한 사람
192,4급,아깝다,형용사,돈이 아깝다
193,4급,아마도,부사,
194,4급,아무래도01,부사,아무래도 이상하다
195,4급,아무렇다,형용사,아무렇건 상관없다
196,4급,아무튼,부사,
197,4급,아예,부사,
198,4급,아울러,부사,실력과 아울러 미모도
199,4급,안되다02,형용사,형편이 안되다
200,4급,안타깝다,형용사,안타까운 광경
201,4급,알차다,형용사,내용이 알차다
202,4급,앞서,부사,앞서 도착하다
203,4급,야옹,부사,
204,4급,야하다,형용사,옷차림이 야하다
205,4급,얕다,형용사,강이 얕다
206,4급,어느덧,부사,어느덧 사라지다
207,4급,어리석다,형용사,어리석은 대답
208,4급,어색하다,형용사,어색한 관계
209,4급,어쨌든01,부사,
210,4급,어쩌다02,부사,
211,4급,어쩌면01,부사,
212,4급,어쩐지,부사,
213,4급,어찌나,부사,
214,4급,어차피,부사,어차피 안 되다
215,4급,억울하다,형용사,억울한 누명
216,4급,억지로,부사,억지로 웃다
217,4급,언젠가,부사,
218,4급,엄숙하다,형용사,엄숙한 분위기
219,4급,엄청나다,형용사,엄청난 피해
220,4급,엉뚱하다,형용사,엉뚱한 생각
221,4급,여간,부사,
222,4급,여전히,부사,여전히 똑같다
223,4급,오래도록,부사,오래도록 간직하다
224,4급,오로지,부사,오로지 공부만 하다
225,4급,오직,부사,오직 공부만 하다
226,4급,오히려,부사,오히려 화를 내다
227,4급,온종일02/ 온종일01,부사/명사,하루 온종일
228,4급,온통/온통00,부사/명사,온통 그 생각뿐이다
229,4급,왠지,부사,왠지 기분이 좋다
230,4급,용감하다,형용사,용감한 행동
231,4급,우습다,형용사,표정이 우습다
232,4급,우아하다,형용사,분위기가 우아하다
233,4급,워낙,부사,워낙 비싸다
234,4급,원만하다,형용사,원만한 성격
235,4급,웬만하다,형용사,웬만한 일
236,4급,위대하다,형용사,위대한 업적
237,4급,유난히,부사,유난히 작다
238,4급,유창하다,형용사,영어가 유창하다
239,4급,유치하다00,형용사,유치한 생각
240,4급,이내02,부사,
241,4급,이대로,부사,이대로 두다
242,4급,이롭다,형용사,몸에 이롭다
243,4급,이른바,부사,
244,4급,이리저리02,부사,이리저리 돌아다니다
245,4급,이만큼01/이만큼02,부사/명사,이만큼 달라지다
246,4급,이어,부사,
247,4급,이왕02/이왕01,부사/명사,이왕의 일
248,4급,이윽고,부사,
249,4급,이제야,부사,이제야 알다
250,4급,익다02,형용사,손에 익다
251,4급,일단01,부사,
252,4급,일쑤/일쑤00,명사/부사,굶기가 일쑤이다
253,4급,일일이,부사,일일이 검사하다
254,4급,일찍이,부사,일찍이 떠나다
255,4급,일체02/일체01,부사/명사,여행비 일체
256,4급,자꾸만,부사,자꾸만 칭얼거리다
257,4급,자랑스럽다,형용사,아들이 자랑스럽다
258,4급,자연스럽다,형용사,자연스러운 모습
259,4급,자연히,부사,자연히 없어지다
260,4급,잔뜩,부사,잔뜩 사다
261,4급,잘나다,형용사,잘난 외모
262,4급,장하다,형용사,아들이 장하다
263,4급,재빨리,부사,재빨리 도망치다
264,4급,저리01,부사,저리 치우다
265,4급,저마다01/ 저마다02,부사/명사,저마다 다르다
266,4급,저만큼01/ 저만큼02,부사/명사,저만큼 느끼다
267,4급,저절로,부사,저절로 가다
268,4급,적당히,부사,적당히 마시다
269,4급,적절하다,형용사,적절한 시기
270,4급,점잖다,형용사,점잖은 말투
271,4급,정작00,부사,
272,4급,제발,부사,
273,4급,제법,부사,
274,4급,조그맣다,형용사,조그만 얼굴
275,4급,조심스럽다,형용사,행동이 조심스럽다
276,4급,좀처럼,부사,
277,4급,종종,부사,종종 나타나다
278,4급,줄곧,부사,줄곧 생각하다
279,4급,지겹다,형용사,지겨운 일상
280,4급,지극히,부사,지극히 간단하다
281,4급,지금껏,부사,지금껏 모르다
282,4급,지혜롭다,형용사,지혜로운 사람
283,4급,진정하다01,형용사,진정한 친구
284,4급,진지하다,형용사,진지한 태도
285,4급,짙다,형용사,화장이 짙다
286,4급,짜증스럽다,형용사,말투가 짜증스럽다
287,4급,차라리,부사,차라리 그게 낫다
288,4급,차마,부사,
289,4급,차차,부사,차차 좋아지다
290,4급,차츰,부사,차츰 나아지다
291,4급,참으로,부사,참으로 잘되다
292,4급,철저히,부사,철저히 예방하다
293,4급,최대한00,부사,최대한 노력하다
294,4급,최소한00,부사,최소한 유지하다
295,4급,캄캄하다,형용사,밖이 캄캄하다
296,4급,커다랗다,형용사,덩치가 커다랗다
297,4급,쾌적하다,형용사,공기가 쾌적하다
298,4급,쿨쿨,부사,쿨쿨 자다
299,4급,쿵,부사,쿵 소리가 나다
300,4급,텅,부사,텅 비다
301,4급,틀림없다,형용사,범인이 틀림없다
302,4급,퍽02,부사,퍽 어렵다
303,4급,편히,부사,편히 살다
304,4급,평범하다,형용사,외모가 평범하다
305,4급,평화롭다,형용사,마음이 평화롭다
306,4급,포근하다,형용사,잠자리가 포근하다
307,4급,폭넓다,형용사,폭넓은 주제
308,4급,풍부하다,형용사,자원이 풍부하다
309,4급,하긴,부사,
310,4급,하도,부사,하도 바빠서
311,4급,하여튼,부사,
312,4급,한결,부사,한결 낫다
313,4급,한꺼번에,부사,한꺼번에 갚다
314,4급,한창02/한창01,부사/명사,한창 붐비다
315,4급,한층,부사,한층 깊어지다
316,4급,함부로,부사,함부로 말하다
317,4급,해롭다,형용사,건강에 해롭다
318,4급,허허,부사,허허 웃다
319,4급,험하다,형용사,길이 험하다
320,4급,화창하다,형용사,날씨가 화창하다
321,4급,확,부사,소름이 확 끼치다
322,4급,확실하다,형용사,증거가 확실하다
323,4급,확실히,부사,확실히 말하다
324,4급,활발히,부사,활발히 활동하다
325,4급,후회스럽다,형용사,후회스러운 과거
326,4급,흔하다,형용사,흔한 이름
327,4급,흔히,부사,흔히 듣다
328,4급,흥미롭다,형용사,이야기가 흥미롭다
329,4급,힘껏,부사,힘껏 밀다
330,4급,힘없이,부사,힘없이 걷다
331,4급,힘차다,형용사,힘찬 목소리
