번호 Number,등급 Level,어휘 Vocabulary,품사 Word class,길잡이말 Guide
74,5급,들락거리다,동사,화장실을 들락거리다
75,5급,들어앉다,동사,방 안에 들어앉다
76,5급,들여오다,동사,물건을 들여오다
77,5급,들이대다02,동사,총을 들이대다
78,5급,들이밀다,동사,얼굴을 들이밀다
79,5급,디디다,동사,잘못 디디다
80,5급,따라잡다,동사,앞 사람을 따라잡다
81,5급,딸리다01,동사,마당이 딸린 집
82,5급,때다,동사,방에 불을 때다
83,5급,때우다,동사,구멍을 때우다
84,5급,떠내려가다,동사,물 위에 떠내려가 다
85,5급,떠돌다,동사,여기저기 떠돌다
86,5급,떠들썩하다01/떠들썩하다02,동사/형용사,동네가 떠들썩하다
87,5급,떠맡다,동사,일을 떠맡다
88,5급,뛰어오다,동사,학교로 뛰어오다
89,5급,뛰쳐나가다,동사,밖으로 뛰쳐나가다
90,5급,뛰쳐나오다,동사,복도로 뛰쳐나오다
91,5급,뜨다03,동사,자리에서 뜨다
92,5급,뜯어보다,동사,포장을 뜯어보다
93,5급,띄우다02,동사,물에 띄우다
94,5급,맞대다,동사,얼굴을 맞대다
95,5급,맞들다,동사,짐을 맞들다
96,5급,맞히다02,동사,비를 맞히다
97,5급,매다02,동사,김을 매다
98,5급,메다00,동사,목이 메다
99,5급,몰두하다,동사,연구에 몰두하다
100,5급,몰아붙이다,동사,구석으로 몰아붙이다
101,5급,무너뜨리다,동사,성벽을 무너뜨리다
102,5급,묵다01,동사,묵은 때
103,5급,물려받다,동사,유산을 물려받다
104,5급,물려주다,동사,재산을 물려주다
105,5급,물리치다,동사,적군을 물리치다
106,5급,밀려오다,동사,파도가 밀려오다
107,5급,바라다보다,동사,서로를 바라다보다
108,5급,반하다02,동사,규칙에 반하다
109,5급,받치다,동사,쟁반에 받치다
110,5급,번지다,동사,잉크가 번지다
111,5급,베끼다,동사,글씨를 베끼다
112,5급,베다01,동사,베개를 베다
113,5급,베다02,동사,나무를 베다
114,5급,본뜨다,동사,디자인을 본뜨다
115,5급,본받다,동사,정신을 본받다
116,5급,부릅뜨다,동사,눈을 부릅뜨다
117,5급,부치다01,동사,힘에 부치다
118,5급,부풀다,동사,빵이 부풀다
119,5급,불러내다,동사,친구를 불러내다
120,5급,불러들이다,동사,집으로 불러들이다
121,5급,불리다01,동사,이름이 불리다
122,5급,불어나다,동사,인구가 불어나다
123,5급,붉히다,동사,얼굴을 붉히다
124,5급,비뚤어지다,동사,글씨가 비뚤어지다
125,5급,빈둥거리다,동사,집에서 빈둥거리다
126,5급,빌다02,동사,밥을 빌다
127,5급,빗나가다,동사,화살이 빗나가다
128,5급,빛내다,동사,나라를 빛내다
129,5급,빼내다,동사,벽에서 못을 빼내다
130,5급,뺏기다,동사,가방을 뺏기다
131,5급,뽐내다,동사,실력을 뽐내다
132,5급,삼가다,동사,말을 삼가다
133,5급,서리다,동사,김이 서리다
134,5급,서성이다,동사,주변을 서성이다
135,5급,선보이다,동사,작품을 선보이다
136,5급,설치다02,동사,잠을 설치다
137,5급,섬기다,동사,부모를 섬기다
138,5급,세다01,동사,머리가 세다
139,5급,속삭이다,동사,귀에 속삭이다
140,5급,손꼽다,동사,날짜를 손꼽다
141,5급,손꼽히다,동사,세계에서 손꼽히다
142,5급,솟구치다,동사,물이 솟구치다
143,5급,솟아오르다,동사,연기가 솟아오르다
144,5급,식상하다,동사,내용이 식상하다
145,5급,쏘아보다,동사,상대를 쏘아보다
146,5급,쑤시다02,동사,콧구멍을 쑤시다
147,5급,쓰러뜨리다,동사,상대방을 쓰러뜨리다
148,5급,씩씩거리다,동사,숨을 씩씩거리다
149,5급,알아차리다,동사,사실을 알아차리다
150,5급,앞지르다,동사,앞지르는 사람
151,5급,애타다,동사,애타는 심정
152,5급,야단치다,동사,아이를 야단치다
153,5급,어루만지다,동사,볼을 어루만지다
154,5급,어우러지다,동사,함께 어우러지다
155,5급,어지르다,동사,어지르는 습관
156,5급,억누르다,동사,감정을 억누르다
157,5급,얹히다,동사,책이 얹히다
158,5급,얼어붙다,동사,얼어붙은 강
159,5급,얽히다,동사,실이 얽히다
160,5급,엮이다,동사,책이 엮이다
161,5급,오래가다,동사,감기가 오래가다
162,5급,오리다,동사,색종이를 오리다
163,5급,으르다,동사,으르는 말투
164,5급,읊다,동사,시를 읊다
165,5급,응하다,동사,협상에 응하다
166,5급,의하다,동사,소문에 의하면
167,5급,이름나다,동사,이름난 가수
168,5급,일그러지다,동사,표정이 일그러지다
169,5급,일다,동사,물결이 일다
170,5급,잡아가다,동사,범인을 잡아가다
171,5급,잡아끌다,동사,손목을 잡아끌다
172,5급,잡아내다,동사,약점을 잡아내다
173,5급,저물다,동사,날이 저물다
174,5급,적시다,동사,수건을 적시다
175,5급,절다02,동사,다리를 절다
176,5급,절이다,동사,소금에 절이다
177,5급,점치다,동사,미래를 점치다
178,5급,조르다01,동사,목을 조르다
179,5급,조이다,동사,나사를 조이다
180,5급,졸리다02,동사,목이 졸리다
181,5급,졸이다,동사,국을 졸이다
182,5급,주되다,동사,주된 이유
183,5급,주무르다,동사,어깨를 주무르다
184,5급,줄짓다,동사,줄지어 달리다
185,5급,지다03,동사,노을이 지다
186,5급,지르다02,동사,불을 지르다
187,5급,질리다,동사,음식에 질리다
188,5급,짓누르다,동사,가슴을 짓누르다
189,5급,짓밟히다,동사,발길에 짓밟히다
190,5급,쪼개다,동사,반으로 쪼개다
191,5급,쪼다02,동사,부리로 쪼다
192,5급,찡하다01/ 찡하다02,동사/형용사,코끝이 찡하다
193,5급,찢기다,동사,셔츠가 찢기다
194,5급,찾아들다,동사,평화가 찾아들다
195,5급,취하다01,동사,휴식을 취하다
196,5급,치다05,동사,커튼을 치다
197,5급,치다09,동사,최고로 치다
198,5급,칠하다,동사,물감을 칠하다
199,5급,터놓다,동사,길을 터놓다
200,5급,투덜거리다,동사,불평을 투덜거리다
201,5급,튀기다01,동사,손가락을 튀기다
202,5급,튀다,동사,공이 튀다
203,5급,튀어나오다,동사,눈이 튀어나오다
204,5급,트이다,동사,시야가 트이다
205,5급,파고들다,동사,속으로 파고들다
206,5급,파묻다,동사,땅에 파묻다
207,5급,파묻히다,동사,눈에 파묻히다
208,5급,파하다,동사,학교가 파하다
209,5급,팔아먹다,동사,땅을 팔아먹다
210,5급,패다02,동사,사람을 패다
211,5급,패하다,동사,경기에서 패하다
212,5급,퍼뜨리다,동사,소문을 퍼뜨리다
213,5급,펄럭이다00,동사,깃발이 펄럭이다
214,5급,풀려나다,동사,감옥에서 풀려나다
215,5급,피어나다,동사,꽃이 피어나다
216,5급,피어오르다,동사,불길이 피어오르다
217,5급,한눈팔다,동사,주위에 한눈팔다
218,5급,핥다,동사,혀로 핥다
219,5급,함께하다,동사,평생을 함께하다
220,5급,헛디디다,동사,발을 헛디디다
221,5급,헷갈리다,동사,이름을 헷갈리다
222,5급,훔치다01,동사,눈물을 훔치다
223,5급,휘감다,동사,밧줄로 휘감다
224,5급,휘날리다,동사,바람에 휘날리다
225,5급,흐리다01,동사,분위기를 흐리다
226,5급,흐트러지다,동사,자세가 흐트러지다
227,5급,흥얼거리다,동사,노래를 흥얼거리다
228,5급,흩날리다,동사,낙엽이 흩날리다
229,5급,힘주다,동사,배에 힘주다
