번호 Number,등급 Level,어휘 Vocabulary,품사 Word class,길잡이말 Guide
58,4급,겉모습,명사,겉모습만 보다
59,4급,게01,명사,게를 먹다
60,4급,겨울철,명사,겨울철 준비
61,4급,격려,명사,격려를 받다
62,4급,견학,명사,박물관 견학
63,4급,견해,명사,견해 차이
64,4급,결근,명사,회사 결근
65,4급,결론,명사,결론을 내리다
66,4급,결승,명사,결승 경기
67,4급,결합,명사,결합 관계
68,4급,결혼식장,명사,야외 결혼식장
69,4급,겸손,명사,겸손한 태도
70,4급,경계01,명사,경계 지역
71,4급,경고,명사,경고를 주다
72,4급,경기01,명사,경기가 회복되다
73,4급,경력,명사,경력을 쌓다
74,4급,경영,명사,회사 경영
75,4급,경쟁,명사,경쟁 상대
76,4급,경쟁력,명사,경쟁력을 키우다
77,4급,경제력,명사,경제력 차이
78,4급,경향,명사,새로운 경향
79,4급,계기01,명사,사건의 계기
80,4급,계산기,명사,계산기로 계산하다
81,4급,계산대,명사,계산대에서 계산하다
82,4급,계층,명사,상류 계층
83,4급,고국,명사,고국으로 돌아가다
84,4급,고급,명사,고급 시계
85,4급,고대01,명사,고대와 현대
86,4급,고독,명사,고독을 느끼다
87,4급,고등,명사,고등 교육
88,4급,고등어,명사,고등어구이
89,4급,고래01,명사,고래를 잡다
90,4급,고려01,명사,고려 사항
91,4급,고무01,명사,고무로 만들다
92,4급,고요,명사,고요한 밤
93,4급,고유,명사,고유 음식
94,4급,고장01,명사,고장 특산물
95,4급,고전01,명사,고전 소설
96,4급,고정,명사,고정 수입
97,4급,고집,명사,고집을 부리다
98,4급,고층,명사,고층 빌딩
99,4급,고통,명사,고통을 견디다
100,4급,곡01,명사,노래 한 곡
101,4급,곡식,명사,곡식을 거두다
102,4급,골04,명사,골을 넣다
103,4급,공감,명사,공감을 얻다
104,4급,공개,명사,공개 수배
105,4급,공격,명사,공격을 받다
106,4급,공급,명사,공급을 받다
107,4급,공기03,명사,공기에 담다
108,4급,공동체,명사,공동체에 속하다
109,4급,공업,명사,공업이 발달하다
110,4급,공적01∙ 공 적02,관형사∙ 명사,공적 제도
111,4급,공지01,명사,공지를 돌리다
112,4급,공해01,명사,소음 공해
113,4급,과소비,명사,과소비를 줄이다
114,4급,과속,명사,과속 운전
115,4급,과외,명사,과외 업무
116,4급,과제,명사,과제를 해결하다
117,4급,과학적01∙ 과학적02,관형사∙ 명사,과학적 방법
118,4급,관계자,명사,관계자를 만나다
119,4급,관심사,명사,관심사가 다르다
120,4급,관점,명사,관점이 다르다
121,4급,괴로움,명사,괴로움을 견디다
122,4급,교내,명사,교내 방송
123,4급,교대01,명사,교대 근무
124,4급,교류,명사,문화 교류
125,4급,교복,명사,교복을 입다
126,4급,교양,명사,교양을 쌓다
127,4급,교육비,명사,교육비로 지출하다
128,4급,교육자,명사,교육자를 배출하다
129,4급,교장,명사,초등학교 교장
130,4급,교재,명사,학습 교재
131,4급,교체,명사,건전지 교체
132,4급,교훈02,명사,교훈을 얻다
133,4급,구매,명사,상품 구매
134,4급,구별,명사,남녀 구별
135,4급,구분,명사,구분이 뚜렷하다
136,4급,구석,명사,한쪽 구석
137,4급,구성,명사,구성 인원
138,4급,구세대,명사,구세대와 신세대
139,4급,구속01,명사,구속이 심하다
140,4급,구조01,명사,구조를 요청하다
141,4급,국경일,명사,국경일로 정하다
142,4급,국산,명사,국산을 애용하다
143,4급,국외,명사,국외와 국내
144,4급,국제결혼,명사,국제결혼 부부
145,4급,국제선,명사,국제선으로 갈아타다
146,4급,국제화,명사,국제화 시대
147,4급,국화02,명사,국화가 피다
148,4급,국회,명사,대한민국 국회
149,4급,군04,명사,행정 구역
150,4급,군데,의존명사,여러 군데
151,4급,군사01,명사,군사 조직
152,4급,굴02,명사,굴을 파다
153,4급,권력,명사,권력을 강화하다
154,4급,권리,명사,권리를 누리다
155,4급,권위,명사,권위를 세우다
156,4급,권유,명사,간곡한 권유
157,4급,귀가,명사,귀가 시간
158,4급,귀국,명사,귀국과 출국
159,4급,귀신,명사,귀신이 되다
160,4급,규모,명사,규모가 크다
161,4급,규정,명사,규정을 지키다
162,4급,균형,명사,균형을 잡다
163,4급,그네01,명사,그네를 타다
164,4급,그늘,명사,그늘이 지다
165,4급,그래프,명사,그래프로 나타내다
166,4급,그리움,명사,그리움을 느끼다
167,4급,그림자,명사,그림자가 지다
168,4급,그림책,명사,그림책을 보다
169,4급,그만큼01/ 그만큼02,부사/명사,그만큼 남다
170,4급,극복,명사,위기 극복
171,4급,근거,명사,법적 근거
172,4급,근교,명사,서울 근교
173,4급,근대,명사,근대의 사상
174,4급,근래,명사,근래의 소식
175,4급,근로자,명사,근로자를 해고하다
176,4급,근본,명사,근본을 밝히다
177,4급,근본적01∙ 근본적02,관형사∙ 명사,근본적 이유
178,4급,근심,명사,근심이 많다
179,4급,금년,명사,금년 여름
180,4급,금융,명사,금융 분야
181,4급,급증,명사,인구 급증
182,4급,기념일,명사,기념일을 축하하다
183,4급,기독교,명사,기독교를 믿다
184,4급,기둥,명사,기둥을 세우다
185,4급,기록,명사,기록을 남기다
186,4급,기반,명사,기반을 다지다
187,4급,기본,명사,기본을 익히다
188,4급,기본적01∙ 기본적02,관형사∙ 명사,기본적 권리
189,4급,기부,명사,장학금 기부
190,4급,기술01,명사,기술을 개발하다
191,4급,기업가,명사,기업가가 되다
192,4급,기여,명사,발전에 기여하다
193,4급,기운01,명사,기운이 없다
194,4급,기원02,명사,인류의 기원
195,4급,기적,명사,기적이 일어나다
196,4급,기존,명사,기존 시설
197,4급,기지개,명사,기지개를 켜다
198,4급,기혼,명사,기혼 여성
199,4급,기획,명사,기획 상품
200,4급,기후,명사,기후가 좋다
201,4급,길가,명사,길가에 서다
202,4급,길거리,명사,길거리를 걷다
203,4급,깊이01,명사,강물의 깊이
204,4급,까닭,명사,까닭을 묻다
205,4급,깨,명사,깨를 볶다
206,4급,꼭대기,명사,꼭대기에 오르다
207,4급,꽃꽂이,명사,꽃꽂이를 배우다
208,4급,꽃잎,명사,꽃잎이 지다
209,4급,꾸중,명사,꾸중을 듣다
210,4급,꿈속,명사,꿈속에서 만나다
211,4급,나름,의존명사,하기 나름
212,4급,나뭇가지,명사,나뭇가지를 꺾다
213,4급,나비03,명사,곤충
214,4급,난리,명사,난리를 피하다
215,4급,날개,명사,날개를 펴다
216,4급,남매,명사,삼 남매
217,4급,남북,명사,남쪽과 북쪽
218,4급,낭비,명사,낭비를 막다
219,4급,내부,명사,내부로 들어가다
220,4급,내외01,명사,건물 내외
221,4급,냉수,명사,냉수를 마시다
222,4급,너머,명사,산 너머
223,4급,네모,명사,네모 모양
224,4급,네티즌,명사,네티즌으로 활동하다
225,4급,녀석,의존명사,나쁜 녀석
226,4급,년도,의존명사,이천 년도
227,4급,노동,명사,노동 시간
228,4급,노동자,명사,노동자로 일하다
229,4급,녹화02,명사,방송 녹화
230,4급,논리,명사,논리에 맞다
231,4급,논리적01∙ 논리적02,관형사∙ 명사,논리적 근거
232,4급,논의,명사,논의를 거치다
233,4급,논쟁,명사,논쟁을 벌이다
234,4급,농민,명사,농민이 농사짓다
235,4급,농사일,명사,농사일을 돕다
236,4급,농산물,명사,농산물을 판매하다
237,4급,농업,명사,농업에 종사하다
238,4급,농촌,명사,농촌에서 농사를 짓다
239,4급,뇌,명사,뇌 세포
240,4급,누님,명사,첫째 누님
241,4급,눈길01,명사,눈길이 가다
242,4급,눈동자,명사,눈동자가 크다
243,4급,눈빛01,명사,눈빛이 따뜻하다
244,4급,눈썹,명사,눈썹이 짙다
245,4급,눈앞,명사,눈앞에 보이다
246,4급,눈치,명사,눈치가 없다
247,4급,늦가을,명사,늦가을 낙엽
248,4급,늦겨울,명사,늦겨울이 지나다
249,4급,늦봄,명사,늦봄이 지나다
250,4급,늦여름,명사,늦여름이 지나다
251,4급,님,의존명사,홍길동 님
252,4급,다소02/다소01,부사/명사,다소 빠르다
253,4급,다수,명사,다수 의견
254,4급,다짐,명사,다짐을 받다
255,4급,단계,명사,마무리 단계
256,4급,단골,명사,단골 고객
257,4급,단기01,명사,단기 교육
258,4급,단독,명사,단독 결정
259,4급,단속,명사,단속을 피하다
260,4급,달빛,명사,달빛이 비치다
261,4급,달성,명사,목표 달성
262,4급,담01,명사,담을 쌓다
263,4급,담02,명사,담날
264,4급,담당,명사,담당 부서
265,4급,담당자,명사,업무 담당자
266,4급,담요,명사,담요를 덮다
267,4급,담임,명사,담임을 맡다
268,4급,답변,명사,답변을 듣다
269,4급,당분간02/ 당분간01,부사/명사,당분간 쉬다
270,4급,당시,명사,그 당시
271,4급,당일,명사,당일 여행
272,4급,당첨,명사,복권 당첨
273,4급,대가02,명사,대금
274,4급,대강02/대강01,부사/명사,대강 정리하다
275,4급,대개02/대개01,부사/명사,대개의 경우
276,4급,대규모,명사,대규모 행사
277,4급,대기01,명사,대기가 오염되다
278,4급,대기02,명사,대기 장소
279,4급,대기업,명사,대기업에 취직하다
280,4급,대낮,명사,대낮처럼 밝다
281,4급,대다수,명사,대다수가 찬성하다
282,4급,대략02/대략01,부사/명사,대략 설명하다
283,4급,대량,명사,대량 주문
284,4급,대로02,명사,큰길
285,4급,대리,명사,대리 운전
286,4급,대립,명사,대립을 벌이다
287,4급,대비01,명사,대비를 이루다
288,4급,대비02,명사,노후 대비
289,4급,대사02,명사,미국 대사
290,4급,대사03,명사,대사를 외우다
291,4급,대상자,명사,합격 대상자
292,4급,대응,명사,법적 대응
293,4급,대접02,명사,손님 대접
294,4급,대조,명사,지문 대조
295,4급,대중문화,명사,대중문화가 발전하다
296,4급,대책,명사,대책을 마련하다
297,4급,대처02,명사,대처 방안
298,4급,대체02,명사,대체 방안
299,4급,대출,명사,도서 대출
300,4급,댐,명사,댐을 건설하다
301,4급,더위,명사,더위를 피하다
302,4급,덕,명사,덕이 높다
303,4급,덕택,명사,부모님 덕택
304,4급,덩어리,명사,고기 덩어리
305,4급,도난,명사,도난을 당하다
306,4급,도마,명사,도마에 놓고 썰다
307,4급,도망,명사,도망을 다니다
308,4급,도입,명사,기술 도입
309,4급,도전,명사,도전을 계속하다
310,4급,독02,명사,독이 퍼지다
311,4급,독립,명사,경제적 독립
312,4급,독자03,명사,독자와 작가
313,4급,돌멩이,명사,돌멩이를 던지다
314,4급,동기02,명사,대학 동기
315,4급,동기03,명사,동기를 유발하다
316,4급,동남아,명사,동남아 여행
317,4급,동서남북,명사,동서남북으로 찾다
318,4급,동양인,명사,서양인과 동양인
319,4급,동영상,명사,동영상을 보다
320,4급,동요02,명사,동요를 부르다
321,4급,동의01,명사,동의를 구하다
322,4급,동일,명사,동일 조건
323,4급,동포,명사,재미 동포
324,4급,동화02,명사,동화를 읽다
325,4급,동화책,명사,동화책을 읽다
326,4급,되풀이,명사,되풀이가 계속되다
327,4급,두뇌,명사,두뇌 발달
328,4급,두려움,명사,두려움을 극복하다
329,4급,둘레,명사,머리 둘레
330,4급,둥지,명사,둥지를 틀다
331,4급,뒤편,명사,뒤편에 놓다
332,4급,뒷골목,명사,동네 뒷골목
333,4급,뒷모습,명사,처량한 뒷모습
334,4급,뒷문,명사,뒷문을 닫다
335,4급,뒷산,명사,뒷산에 오르다
336,4급,드라이클리닝,명사,드라이클리닝을 맡기다
337,4급,등기,명사,등기 서류
338,4급,등장,명사,주인공의 등장
339,4급,디자이너,명사,패션 디자이너
340,4급,따님,명사,둘째 따님
341,4급,땅바닥,명사,땅바닥에 내려놓다
342,4급,땅콩,명사,고소한 땅콩
343,4급,때02,명사,때가 타다
344,4급,떼01,명사,떼를 지어 다니다
345,4급,똥,명사,똥을 싸다
346,4급,뚜껑,명사,뚜껑을 닫다
347,4급,뜰01,명사,뜰을 거닐다
348,4급,뜻밖,명사,뜻밖의 사실
349,4급,띠01,명사,띠를 매다
350,4급,량01,명사,작업량
351,4급,렌즈,명사,렌즈를 끼다
352,4급,리모컨,명사,리모컨으로 켜다
353,4급,리터,의존명사,일 리터
354,4급,마디,명사,마디가 굵다
355,4급,마련01/마련02,명사/의존명사,용돈 마련
356,4급,마루02,명사,마루를 닦다
357,4급,마무리,명사,마무리를 짓다
358,4급,마약,명사,마약 중독
359,4급,마음가짐,명사,마음가짐을 가지다
360,4급,마음속,명사,마음속으로 다짐하다
361,4급,마찬가지,명사,마찬가지의 결과
362,4급,마찰,명사,피부 마찰
363,4급,만원,명사,만원 버스
364,4급,만점,명사,만점을 받다
365,4급,말기,명사,말기 환자
366,4급,말다툼,명사,말다툼이 벌어지다
367,4급,말투,명사,거친 말투
368,4급,맘,명사,맘이 따뜻하다
369,4급,맞벌이,명사,맞벌이 부부
370,4급,맞춤법,명사,맞춤법이 틀리다
371,4급,매력,명사,매력을 느끼다
372,4급,매번02/매번01,부사/명사,매번 늦다
373,4급,매체,명사,대중 매체
374,4급,머리칼,명사,까만 머리칼
375,4급,머릿속,명사,머릿속에 떠오르다
376,4급,먹이,명사,먹이를 주다
377,4급,메달,명사,메달을 따다
378,4급,며느리,명사,며느리를 맞다
379,4급,면담,명사,면담을 요청하다
380,4급,면도,명사,면도를 하다
381,4급,면허,명사,면허 시험
382,4급,명01,명사,작품명
383,4급,명령,명사,명령을 내리다
384,4급,명예01,명사,명예 훼손
385,4급,모금02,명사,모금 운동
386,4급,모험,명사,모험을 즐기다
387,4급,목구멍,명사,몸
388,4급,목사,명사,목사의 설교
389,4급,목숨,명사,목숨을 다하다
390,4급,몫,명사,몫을 챙기다
391,4급,몸매,명사,몸매가 좋다
392,4급,몸속,명사,몸속 노폐물
393,4급,몸통,명사,사람의 몸통
394,4급,못01,명사,못을 박다
395,4급,무관심,명사,무관심이 지나치다
396,4급,무기,명사,무기를 들고 싸우다
397,4급,무렵,의존명사,저녁 무렵
398,4급,무리02,명사,무리가 있다
399,4급,무시,명사,무시를 당하다
400,4급,무의미,명사,유의미
401,4급,무지개,명사,무지개가 뜨다
402,4급,무책임,명사,무책임한 사람
403,4급,문명,명사,고대 문명
404,4급,문서,명사,문서를 작성하다
405,4급,문제점,명사,문제점을 해결하다
406,4급,문화적01∙ 문화적02,관형사∙ 명사,문화적 차이
407,4급,물감,명사,물감으로 그리다
408,4급,물결,명사,물결이 잔잔하다
409,4급,물기,명사,물기가 마르다
410,4급,물속,명사,물속에서 헤엄치다
411,4급,물질,명사,물질과 정신
412,4급,물질적01∙ 물질적02,관형사∙ 명사,물질적 보상
413,4급,미니,명사,미니 자동차
414,4급,미디어,명사,영상 미디어
415,4급,미련02,명사,미련이 남다
416,4급,미움,명사,미움을 사다
417,4급,미혼,명사,미혼 남녀
418,4급,민족,명사,민족의 역사
419,4급,민주주의,명사,민주주의 사회
420,4급,믿음,명사,믿음이 생기다
421,4급,밀리미터,의존명사,10밀리미터
422,4급,밑바닥,명사,신발 밑바닥
423,4급,바가지,명사,바가지에 담다
424,4급,바람03,명사,바람이 성취되다
425,4급,박스,명사,종이 박스
426,4급,반값,명사,반값에 팔다
427,4급,반발,명사,반발 심리
428,4급,반성,명사,반성의 시간
429,4급,반영,명사,현실을 반영하다
430,4급,반응,명사,반응이 빠르다
431,4급,반장,명사,반장을 뽑다
432,4급,반품,명사,반품 신청
433,4급,받침,명사,냄비 받침
434,4급,발걸음,명사,발걸음이 느리다
435,4급,발견,명사,새로운 발견
436,4급,발길,명사,발길을 멈추다
437,4급,발꿈치,명사,발꿈치를 들다
438,4급,발끝,명사,발끝으로 서다
439,4급,발등,명사,발등을 다치다
440,4급,발생,명사,사건 발생
441,4급,발자국,명사,짐승의 발자국
442,4급,발톱,명사,발톱을 깎다
443,4급,발표회,명사,음악 발표회
444,4급,밤낮01/밤낮02,명사/부사,밤낮으로 일하다
445,4급,밤중,명사,어두운 밤중
446,4급,밥맛,명사,구수한 밥맛
447,4급,방면01,명사,시내 방면
448,4급,방바닥,명사,방바닥에 눕다
449,4급,방안,명사,해결 방안
450,4급,방지,명사,사고 방지
451,4급,배경,명사,사진의 배경
452,4급,배꼽,명사,몸
453,4급,배려02,명사,세심한 배려
454,4급,배송04,명사,우편 배송
455,4급,배우자02,명사,배우자를 만나다
456,4급,벌03,명사,벌에 쏘이다
457,4급,벌레,명사,벌레를 잡다
458,4급,범위,명사,범위가 넓다
459,4급,범인02,명사,범인을 체포하다
460,4급,법률,명사,법률을 위반하다
461,4급,법원01,명사,법원에서 일하다
462,4급,법적01∙법 적02,관형사∙ 명사,법적 조치
463,4급,베개,명사,베개를 베다
464,4급,벼,명사,벼 이삭
465,4급,변동,명사,가격 변동
466,4급,변명,명사,변명을 늘어놓다
467,4급,별도,명사,별도로 마련하다
468,4급,보급01,명사,기술 보급
469,4급,보도02,명사,보도 기사
470,4급,보리차,명사,보리차를 마시다
471,4급,보물,명사,보물 상자
472,4급,보상01,명사,보상을 받다
473,4급,보수02,명사,보수를 받다
474,4급,보안,명사,보안 점검
475,4급,보완,명사,문제점 보완
476,4급,보장,명사,원금 보장
477,4급,보전,명사,생태계 보전
478,4급,보조02,명사,보조를 받다
479,4급,보존,명사,보존 상태
480,4급,보충,명사,보충 수업
481,4급,복수01,명사,복수를 계획하다
482,4급,볶음,명사,볶음 멸치
483,4급,본능,명사,본능에 따르다
484,4급,본래,명사,본래의 성격
485,4급,본부,명사,지휘 본부
486,4급,본질02,명사,삶의 본질
487,4급,볼01,명사,얼굴
488,4급,부03,명사,부를 누리다
489,4급,부근03,명사,학교 부근
490,4급,부끄러움,명사,부끄러움을 느끼다
491,4급,부대03,명사,육군 부대
492,4급,부문,명사,미술 부문
493,4급,부분적01∙ 부분적02,관형사∙ 명사,부분적 차이
494,4급,부상01,명사,발목 부상
495,4급,부서,명사,담당 부서
496,4급,부위04,명사,상처 부위
497,4급,부작용,명사,부작용이 생기다
498,4급,부정01,명사,부정 입학
499,4급,부정06,명사,긍정과 부정
500,4급,부정적01∙ 부정적02,관형사∙ 명사,부정적 태도
501,4급,부정확,명사,부정확한 발음
502,4급,부족02,명사,부족 공동체
503,4급,부주의,명사,운전 부주의
504,4급,부처01,명사,부처의 가르침
505,4급,부품,명사,자동차 부품
506,4급,북미,명사,북미 지역
507,4급,분노,명사,분노에 차다
508,4급,분량,명사,분량을 조절하다
509,4급,분류,명사,분류 기준
510,4급,분석,명사,원인 분석
511,4급,분수01,명사,분수에 맞다
512,4급,분수03,명사,분수의 물
513,4급,분야,명사,경제 분야
514,4급,분포,명사,인구 분포
515,4급,불가,명사,반칙 불가
516,4급,불가능,명사,불가능한 일
517,4급,불교,명사,불교 신자
518,4급,불꽃,명사,불꽃이 타오르다
519,4급,불리,명사,불리한 입장
520,4급,불법01,명사,불법 주차
521,4급,불빛,명사,불빛이 비치다
522,4급,불이익,명사,불이익을 당하다
523,4급,불충분,명사,서류 불충분
524,4급,불친절,명사,불친절한 가게
525,4급,불쾌,명사,기분이 불쾌하다
526,4급,불평등,명사,남녀 불평등
527,4급,불필요,명사,불필요한 말
528,4급,불행,명사,불행한 사람
529,4급,불확실,명사,불확실한 미래
530,4급,비결,명사,건강 비결
531,4급,비교적01/ 비교적02∙ 비교적03,부사/관형사·명사,비교적 가깝다
532,4급,비극,명사,비극 배우
533,4급,비난,명사,비난을 받다
534,4급,비닐,명사,비닐로 싸다
535,4급,비만01,명사,하체 비만
536,4급,비명02,명사,비명을 지르다
537,4급,비바람,명사,비바람이 몰아치다
538,4급,비법,명사,요리 비법
539,4급,비상01,명사,비상 대책
540,4급,비유,명사,비유로 설명하다
541,4급,비율,명사,비율이 증가하다
542,4급,비중,명사,비중을 차지하다
543,4급,비판,명사,잘못을 비판하다
544,4급,비판적01∙ 비판적02,관형사∙ 명사,비판적 사고
545,4급,빗,명사,빗으로 빗다
546,4급,빗물,명사,빗물이 떨어지다
547,4급,빗방울,명사,빗방울이 떨어지다
548,4급,빚,명사,빚을 갚다
549,4급,빛깔,명사,빛깔이 곱다
550,4급,뺨,명사,뺨을 꼬집다
551,4급,사고방식,명사,사고방식이 다르다
552,4급,사기03,명사,사기를 치다
553,4급,사내01,명사,사내 녀석
554,4급,사냥,명사,토끼 사냥
555,4급,사례01,명사,성공 사례
556,4급,사립,명사,사립 학교
557,4급,사막,명사,사막 지역
558,4급,사망,명사,사망 소식
559,4급,사무직,명사,사무직에 종사하다
560,4급,사방,명사,사방을 살피다
561,4급,사상01,명사,사상 최초
562,4급,사설02,명사,신문 사설
563,4급,사업자,명사,사업자 등록
564,4급,사연04,명사,사연을 보내다
565,4급,사용자,명사,사용자 확대
566,4급,사위,명사,가족
567,4급,사이버00,명사,사이버 공간
568,4급,사정01,명사,집안 사정
569,4급,사진첩,명사,사진첩에 보관하다
570,4급,사춘기,명사,사춘기 소녀
571,4급,사태02,명사,위기 사태
572,4급,사투리,명사,사투리를 쓰다
573,4급,사표02,명사,사표를 내다
574,4급,사회생활,명사,사회생활에 적응하다
575,4급,산길,명사,산길을 걷다
576,4급,산불,명사,산불 예방
577,4급,산속,명사,산속에 들어가다
578,4급,살림,명사,살림을 차리다
579,4급,상가01,명사,상가 건물
580,4급,상관02,명사,나와 상관없는 일
581,4급,상금,명사,상금을 받다
582,4급,상담실00,명사,고객 상담실
583,4급,상담원,명사,전화 상담원
584,4급,상대,명사,대화 상대
585,4급,상대적01· 상대적02,관형사∙ 명사,상대적 평가
586,4급,상대편,명사,상대편 선수
587,4급,상류,명사,상류와 하류
588,4급,상반기,명사,상반기 매출
589,4급,상사00,명사,직장 상사
590,4급,상상,명사,상상의 세계
591,4급,상상력,명사,상상력이 풍부하다
592,4급,상승,명사,물가 상승
593,4급,상업,명사,상업에 종사하다
594,4급,상징,명사,평화의 상징
595,4급,상하,명사,위아래
596,4급,새01,명사,눈 깜짝할 새
597,4급,새끼02,명사,새끼 고양이
598,4급,생기,명사,생기가 넘치다
599,4급,생김새,명사,생김새가 예쁘다
600,4급,생략,명사,생략 표현
601,4급,생명,명사,생명 존중
602,4급,생방송,명사,생방송 프로그램
603,4급,생산,명사,대량 생산
604,4급,생존,명사,생존을 위협하다
605,4급,서양인,명사,동양인과 서양인
606,4급,서적,명사,전공 서적
607,4급,선거,명사,대통령 선거
608,4급,선전01,명사,라디오 선전
609,4급,선정02,명사,수상자 선정
610,4급,선진,명사,선진 기술
611,4급,선진국,명사,선진국과 후진국
612,4급,선호,명사,소비자 선호
613,4급,설득,명사,설득을 당하다
614,4급,설립,명사,회사 설립
615,4급,설정,명사,목표 설정
616,4급,설치,명사,인터넷 설치
617,4급,섭씨,명사,섭씨 영 도
618,4급,성공적01∙ 성공적02,관형사∙ 명사,성공적 삶
619,4급,성과,명사,성과를 올리다
620,4급,성립,명사,계약이 성립하다
621,4급,성숙,명사,성숙한 행동
622,4급,성장,명사,성장 시기
623,4급,성적표,명사,시험 성적표
624,4급,성질,명사,성질이 사납다
625,4급,세계적01∙ 세계적02,관형사∙ 명사,세계적 예술가
626,4급,세계화,명사,세계화 시대
627,4급,세금,명사,세금을 내다
628,4급,세대01,명사,세대를 잇다
629,4급,세대02,명사,세대가 줄다
630,4급,세력,명사,세력을 확장하다
631,4급,세모,명사,세모 모양
632,4급,세미나,명사,세미나를 열다
633,4급,소규모,명사,소규모 집단
634,4급,소극적01‧ 소극적02,관형사∙ 명사,소극적 성격
635,4급,소나무,명사,소나무가 무성하다
636,4급,소녀03,명사,어린 소녀
637,4급,소년,명사,소년과 소녀
638,4급,소득,명사,소득이 많다
639,4급,소방차,명사,소방차가 출동하다
640,4급,소비,명사,소비가 늘다
641,4급,소비자,명사,소비자 물가
642,4급,소수02,명사,소수의 의견
643,4급,소스01,명사,소스를 뿌리다
644,4급,소용,명사,소용이 없다
645,4급,소유,명사,개인 소유
646,4급,소음,명사,소음을 줄이다
647,4급,소재02,명사,소재로 삼다
648,4급,소지품,명사,소지품을 보관하다
649,4급,소형,명사,소형 자동차
650,4급,속눈썹,명사,속눈썹이 길다
651,4급,속마음,명사,속마음을 털어놓다
652,4급,손길,명사,손길을 내밀다
653,4급,손끝,명사,손끝에 닿다
654,4급,손잡이,명사,손잡이를 잡다
655,4급,손질,명사,머리 손질
656,4급,손톱,명사,손톱을 깎다
657,4급,손해,명사,손해를 입히다
658,4급,송아지,명사,송아지를 키우다
659,4급,쇠,명사,쇠를 달구다
660,4급,수년,명사,수년이 흐르다
661,4급,수도권,명사,수도권에 거주하다
662,4급,수도꼭지,명사,수도꼭지를 잠그다
663,4급,수돗물,명사,수돗물을 틀다
664,4급,수동적01∙ 수동적02,관형사∙ 명사,수동적 자세
665,4급,수리비,명사,수리비를 내다
666,4급,수명,명사,수명이 길다
667,4급,수사01,명사,경찰 수사
668,4급,수상03,명사,국가의 수상
669,4급,수속,명사,수속을 밟다
670,4급,수수께끼,명사,수수께끼를 풀다
671,4급,수요,명사,수요가 늘다
672,4급,수용03,명사,조건 수용
673,4급,수입품,명사,외제 수입품
674,4급,수준,명사,교육 수준
675,4급,수행02,명사,작업 수행
676,4급,숙녀,명사,신사와 숙녀
677,4급,순간적01∙ 순간적02,관형사∙ 명사,순간적 방심
678,4급,순식간,명사,순식간의 일
679,4급,순위,명사,순위를 매기다
680,4급,순진,명사,순진한 아이
681,4급,술병02,명사,술병이 깨지다
682,4급,술자리,명사,술자리에 모이다
683,4급,숨,명사,숨을 내쉬다
684,4급,숨소리,명사,숨소리가 거칠다
685,4급,스님,명사,스님의 가르침
686,4급,스위치,명사,스위치를 켜다
687,4급,스케줄,명사,스케줄을 짜다
688,4급,스튜디오,명사,스튜디오에서 촬영하다
